customer_id,tenure,event_observed,churn_prob_within_6m,churn_prob_within_12m,churn_prob_within_24m,survival_risk_tier
7067-KSAZT,65,1,0.0246,0.0367,0.0569,Low
9174-IHETN,50,0,0.0246,0.0367,0.057,Low
8908-SLFCJ,21,0,0.0246,0.0367,0.0569,Low
8544-JNBOX,72,0,0.0246,0.0367,0.0569,Low
3662-FXJFO,54,0,0.0246,0.0367,0.057,Low
6223-DHJGV,42,0,0.0246,0.0367,0.057,Low
6646-QVXLR,62,1,0.0246,0.0367,0.057,Low
1790-NESIO,13,0,0.0246,0.0367,0.057,Low
2519-LBNQL,60,0,0.0246,0.0367,0.057,Low
1930-BZLHI,21,0,0.0246,0.0367,0.057,Low
5542-NKVRU,42,0,0.0246,0.0367,0.0569,Low
3982-JGSFD,36,0,0.0246,0.0367,0.057,Low
7205-BAIAD,40,0,0.0246,0.0367,0.057,Low
2569-WGERO,72,0,0.0245,0.0366,0.0569,Low
0750-EBAIU,52,0,0.0244,0.0364,0.0565,Low
5356-KZCKT,58,0,0.0242,0.0362,0.0562,Low
9795-VOWON,7,0,0.0242,0.0362,0.0562,Low
9361-YNQWJ,64,0,0.0242,0.0362,0.0562,Low
5313-FPXWG,51,0,0.0242,0.0362,0.0561,Low
2560-WBWXF,68,0,0.0243,0.0362,0.0562,Low
4526-EXKKN,40,0,0.0242,0.0362,0.0561,Low
7996-MHXLW,66,0,0.0242,0.0361,0.056,Low
9661-JALZV,58,0,0.0242,0.0361,0.0561,Low
1022-RKXDR,41,0,0.0242,0.0361,0.0561,Low
5995-LFTLE,58,0,0.0242,0.0361,0.056,Low
5666-MBJPT,65,0,0.0242,0.0361,0.056,Low
9350-ZXYJC,4,0,0.0242,0.0361,0.056,Low
4403-BWPAY,14,0,0.0242,0.0361,0.0561,Low
3417-TSCIC,29,0,0.0242,0.0361,0.0561,Low
1240-HCBOH,67,0,0.0241,0.036,0.0559,Low
4521-WFJAI,56,0,0.0241,0.036,0.0559,Low
2252-JHJGE,61,0,0.0241,0.036,0.0559,Low
4335-BSMJS,62,0,0.0241,0.036,0.0559,Low
8441-SHIPE,67,0,0.0241,0.036,0.0559,Low
7799-LGRDP,43,0,0.0241,0.036,0.0559,Low
9391-DXGGG,44,0,0.024,0.0358,0.0556,Low
2896-TBNBE,40,0,0.024,0.0358,0.0556,Low
1699-HPSBG,12,1,0.0239,0.0357,0.0555,Low
3313-QKNKB,59,1,0.0239,0.0356,0.0554,Low
4187-CINZD,46,1,0.0239,0.0356,0.0553,Low
4713-ZBURT,45,0,0.0238,0.0356,0.0553,Low
7753-USQYQ,55,0,0.0238,0.0355,0.0552,Low
9494-BDNNC,66,0,0.0236,0.0353,0.0548,Low
8089-UZWLX,71,0,0.0237,0.0353,0.0549,Low
1921-KYSAY,41,0,0.0236,0.0353,0.0548,Low
1840-BIUOG,20,0,0.0236,0.0353,0.0548,Low
0786-IVLAW,66,0,0.0236,0.0352,0.0547,Low
2019-HDCZY,63,0,0.0235,0.0351,0.0545,Low
4115-UMJFQ,69,0,0.0234,0.035,0.0544,Low
7694-VLBWQ,67,1,0.0235,0.035,0.0544,Low
3635-JBPSG,15,0,0.0233,0.0348,0.054,Low
3249-VHRIP,62,0,0.023,0.0344,0.0535,Low
8205-OTCHB,22,1,0.023,0.0344,0.0535,Low
4081-DYXAV,19,1,0.023,0.0343,0.0533,Low
5777-KJIRB,40,0,0.0228,0.034,0.0528,Low
4189-NAKJS,26,0,0.0227,0.0339,0.0527,Low
6994-ORCWG,14,0,0.0226,0.0338,0.0525,Low
8627-EHGIP,44,1,0.0226,0.0338,0.0525,Low
6933-FHBZC,26,0,0.0225,0.0337,0.0523,Low
2746-DIJLO,41,0,0.0225,0.0337,0.0523,Low
9060-HJJRW,51,0,0.0225,0.0337,0.0523,Low
1898-JSNDC,39,0,0.0225,0.0336,0.0521,Low
7826-VVKWT,24,0,0.0224,0.0335,0.052,Low
6217-KDYWC,57,0,0.0223,0.0334,0.0518,Low
8788-DOXSU,59,0,0.0224,0.0334,0.0519,Low
1915-OAKWD,16,0,0.0224,0.0334,0.0519,Low
5893-KCLGT,72,0,0.0223,0.0333,0.0518,Low
0895-LMRSF,23,0,0.0223,0.0333,0.0517,Low
0484-FFVBJ,32,0,0.0223,0.0333,0.0517,Low
5924-SNGKP,41,0,0.0223,0.0333,0.0517,Low
5627-TVBPP,35,0,0.0223,0.0333,0.0517,Low
0221-NAUXK,10,0,0.0223,0.0333,0.0517,Low
5519-TEEUH,33,0,0.0223,0.0333,0.0517,Low
9018-PCIOK,55,0,0.0223,0.0333,0.0517,Low
6772-WFQRD,40,0,0.0222,0.0332,0.0517,Low
6139-ZZRBQ,64,0,0.0222,0.0332,0.0515,Low
2495-TTHBQ,4,0,0.0222,0.0332,0.0517,Low
5808-TOTXO,3,0,0.0222,0.0332,0.0516,Low
5553-AOINX,66,0,0.0222,0.0332,0.0516,Low
2682-KEVRP,22,0,0.0222,0.0332,0.0515,Low
3454-JFUBC,68,0,0.0222,0.0332,0.0515,Low
5336-UFNZP,65,0,0.0222,0.0331,0.0515,Low
6922-NCEDI,56,0,0.0222,0.0331,0.0515,Low
2925-MXLSX,30,0,0.0221,0.0331,0.0514,Low
3164-AALRN,5,1,0.0221,0.033,0.0513,Low
2065-MMKGR,29,0,0.0221,0.033,0.0513,Low
0489-WMEMG,23,0,0.022,0.0329,0.0511,Low
6048-NJXHX,41,0,0.022,0.0329,0.0512,Low
3239-TPHPZ,12,0,0.022,0.0329,0.0511,Low
9391-LMANN,53,0,0.0219,0.0328,0.051,Low
2481-SBOYW,61,0,0.0219,0.0327,0.0508,Low
8626-XHBIE,56,0,0.0219,0.0327,0.0508,Low
0813-TAXXS,55,0,0.0219,0.0327,0.0509,Low
7608-RGIRO,62,0,0.0219,0.0327,0.0509,Low
9717-IOAAF,27,0,0.0218,0.0326,0.0506,Low
6556-DBKZF,71,0,0.0218,0.0326,0.0506,Low
5699-BNCAS,71,0,0.0218,0.0326,0.0506,Low
9337-SRRNI,66,0,0.0218,0.0326,0.0507,Low
6551-ZCOTS,33,0,0.0218,0.0326,0.0506,Low
0323-XWWTN,3,0,0.0218,0.0325,0.0505,Low
8996-ZROXE,57,0,0.0218,0.0325,0.0506,Low
5334-AFQJB,72,0,0.0218,0.0325,0.0506,Low
9668-PUGNU,71,0,0.0216,0.0323,0.0502,Low
4636-OLWOE,54,0,0.0216,0.0323,0.0502,Low
2673-CXQEU,56,0,0.0216,0.0323,0.0502,Low
3092-IGHWF,67,1,0.0215,0.0322,0.05,Low
8812-ZRHFP,30,0,0.0216,0.0322,0.0501,Low
3104-OWCGK,60,1,0.0215,0.0321,0.0499,Low
9066-QRSDU,69,0,0.0215,0.0321,0.0499,Low
3410-MHHUM,44,0,0.0214,0.032,0.0497,Low
6823-SIDFQ,28,0,0.0213,0.0319,0.0496,Low
3266-FTKHB,17,0,0.0212,0.0318,0.0494,Low
0327-WFZSY,39,0,0.0213,0.0318,0.0495,Low
7469-LKBCI,16,0,0.0213,0.0318,0.0494,Low
3572-UUHRS,45,0,0.0213,0.0318,0.0494,Low
2862-JVEOY,6,0,0.0212,0.0318,0.0494,Low
1998-VHJHK,27,0,0.0212,0.0318,0.0494,Low
7369-TRPFD,19,0,0.0213,0.0318,0.0494,Low
8873-TMKGR,29,0,0.0213,0.0318,0.0494,Low
8464-EETCQ,57,0,0.0213,0.0318,0.0494,Low
0307-BCOPK,16,0,0.0213,0.0318,0.0494,Low
0621-CXBKL,53,0,0.0213,0.0318,0.0495,Low
7190-XHTWJ,38,0,0.0212,0.0317,0.0493,Low
3721-CNZHX,15,0,0.0212,0.0317,0.0492,Low
3525-DVKFN,17,0,0.0212,0.0317,0.0493,Low
2817-LVCPP,50,0,0.0212,0.0317,0.0493,Low
2589-AYCRP,50,0,0.0212,0.0317,0.0492,Low
5656-JAMLX,62,0,0.0212,0.0317,0.0492,Low
7026-YMSBE,30,0,0.0212,0.0317,0.0492,Low
2851-STERV,35,0,0.0212,0.0317,0.0492,Low
5171-EPLKN,27,0,0.0212,0.0317,0.0492,Low
8969-PRHFK,18,0,0.0212,0.0317,0.0493,Low
5602-BVFMK,12,0,0.0212,0.0317,0.0493,Low
9227-UAQFT,16,0,0.0212,0.0317,0.0492,Low
2673-ZALNP,7,0,0.0212,0.0317,0.0492,Low
2616-FLVQC,64,0,0.0212,0.0317,0.0493,Low
6061-PQHMK,25,0,0.0212,0.0317,0.0492,Low
8022-BECSI,22,0,0.0212,0.0317,0.0493,Low
2122-SZZZD,44,0,0.0212,0.0317,0.0493,Low
7114-AEOZE,60,0,0.0212,0.0317,0.0492,Low
1686-STUHN,42,0,0.0212,0.0317,0.0492,Low
3764-MNMOI,46,0,0.0212,0.0317,0.0494,Low
5696-EXCYS,17,0,0.0212,0.0317,0.0493,Low
2429-AYKKO,72,0,0.0212,0.0317,0.0492,Low
3486-NPGST,36,0,0.0212,0.0317,0.0493,Low
5063-IUOKK,13,0,0.0212,0.0317,0.0492,Low
3865-ZFZIB,19,0,0.0212,0.0317,0.0493,Low
5730-DBDSI,66,0,0.0212,0.0317,0.0492,Low
6323-AYBRX,59,1,0.0212,0.0317,0.0493,Low
1302-TPUBN,66,0,0.0212,0.0317,0.0493,Low
9150-KPBJQ,6,0,0.0212,0.0317,0.0493,Low
3985-HOYPM,26,0,0.0212,0.0317,0.0493,Low
8076-FEZKJ,10,0,0.0212,0.0317,0.0493,Low
9624-EGDEQ,37,0,0.0212,0.0317,0.0492,Low
8917-FAEMR,37,0,0.0212,0.0317,0.0492,Low
8241-JUIQO,61,0,0.0212,0.0317,0.0493,Low
3646-ITDGM,56,0,0.0212,0.0317,0.0492,Low
6479-OAUSD,25,0,0.0212,0.0317,0.0492,Low
6837-BJYDQ,3,0,0.0212,0.0317,0.0493,Low
2675-IJRGJ,53,0,0.0212,0.0317,0.0493,Low
7196-LIWRH,6,0,0.0212,0.0317,0.0493,Low
4311-QTTAI,16,0,0.0212,0.0317,0.0493,Low
9916-AYHTC,48,0,0.0212,0.0317,0.0492,Low
0362-RAOQO,40,0,0.0212,0.0317,0.0493,Low
6598-RFFVI,2,1,0.0212,0.0317,0.0493,Low
2277-AXSDC,32,0,0.0212,0.0317,0.0492,Low
4452-ROHMO,15,0,0.0212,0.0317,0.0493,Low
2550-QHZGP,7,0,0.0212,0.0317,0.0493,Low
7279-NMVJC,17,0,0.0212,0.0317,0.0492,Low
9631-RXVJM,35,0,0.0212,0.0317,0.0493,Low
1627-AFWVJ,29,0,0.0212,0.0317,0.0493,Low
7649-PHJVR,11,0,0.0212,0.0317,0.0493,Low
2788-CJQAQ,13,0,0.0212,0.0317,0.0493,Low
1241-FPMOF,52,0,0.0212,0.0317,0.0493,Low
1755-FZQEC,39,0,0.0212,0.0317,0.0492,Low
5148-HKFIR,20,0,0.0212,0.0317,0.0492,Low
7609-NRNCA,17,0,0.0212,0.0317,0.0493,Low
3976-HXHCE,72,0,0.0212,0.0317,0.0493,Low
1093-YSWCA,11,0,0.0212,0.0317,0.0493,Low
2320-TZRRH,20,0,0.0212,0.0317,0.0493,Low
6260-XLACS,4,0,0.0212,0.0317,0.0492,Low
9814-AOUDH,53,0,0.0212,0.0317,0.0493,Low
6349-JDHQP,53,0,0.0212,0.0317,0.0492,Low
1345-ZUKID,14,0,0.0212,0.0317,0.0493,Low
2805-AUFQN,25,0,0.0212,0.0317,0.0492,Low
5871-DGTXZ,32,0,0.0212,0.0317,0.0492,Low
1047-RNXZV,43,0,0.0212,0.0317,0.0493,Low
7427-AUFPY,54,0,0.0212,0.0317,0.0493,Low
4703-MQYKT,21,0,0.0212,0.0317,0.0493,Low
4795-UXVCJ,26,0,0.0212,0.0317,0.0492,Low
0839-QNXME,30,0,0.0212,0.0317,0.0493,Low
3274-NSDWE,68,0,0.0212,0.0317,0.0493,Low
1429-UYJSV,12,0,0.0212,0.0317,0.0492,Low
3546-GHEAE,7,0,0.0212,0.0317,0.0493,Low
2592-HODOV,13,0,0.0212,0.0317,0.0493,Low
7706-YLMQA,70,0,0.0212,0.0317,0.0492,Low
3097-FQTVJ,41,0,0.0212,0.0316,0.0492,Low
1178-PZGAB,19,0,0.0211,0.0316,0.0491,Low
8191-XWSZG,52,0,0.0211,0.0316,0.0491,Low
9388-ZEYVT,43,0,0.0211,0.0316,0.0491,Low
2346-CZYIL,27,0,0.0211,0.0316,0.0491,Low
4807-IZYOZ,51,0,0.0211,0.0316,0.0491,Low
8559-WNQZS,1,0,0.0211,0.0316,0.0491,Low
9710-NJERN,39,0,0.0212,0.0316,0.0492,Low
5014-GSOUQ,13,0,0.0212,0.0316,0.0492,Low
7817-OMJNA,14,0,0.0211,0.0316,0.0491,Low
8232-UTFOZ,69,0,0.0212,0.0316,0.0492,Low
6725-TPKJO,44,0,0.0212,0.0316,0.0492,Low
5214-CHIWJ,27,0,0.0211,0.0316,0.0491,Low
8512-WIWYV,32,0,0.0211,0.0316,0.0491,Low
8499-BRXTD,18,0,0.0212,0.0316,0.0492,Low
7137-NAXML,23,0,0.0212,0.0316,0.0492,Low
8084-OIVBS,11,0,0.0212,0.0316,0.0492,Low
5918-VUKWP,32,0,0.0211,0.0316,0.0491,Low
0902-RFHOF,38,0,0.0212,0.0316,0.0492,Low
2228-BZDEE,54,0,0.0212,0.0316,0.0492,Low
2017-CCBLH,8,0,0.0212,0.0316,0.0492,Low
6265-FRMTQ,31,0,0.0211,0.0316,0.0491,Low
8402-OOOHJ,41,0,0.0211,0.0316,0.0491,Low
5124-EOGYE,31,0,0.0211,0.0316,0.0491,Low
5847-MXBEO,22,0,0.0211,0.0316,0.0491,Low
5380-XPJNZ,38,0,0.0212,0.0316,0.0492,Low
5567-GZKQY,58,0,0.0211,0.0316,0.0491,Low
1133-KXCGE,18,0,0.0212,0.0316,0.0492,Low
7695-PKLCZ,68,0,0.0211,0.0316,0.0491,Low
4735-BJKOU,40,0,0.0212,0.0316,0.0492,Low
4625-LAMOB,44,0,0.0211,0.0316,0.0491,Low
0932-YIXYU,47,0,0.0211,0.0316,0.0491,Low
2300-RQGOI,38,0,0.0212,0.0316,0.0492,Low
4393-OBCRR,3,0,0.0211,0.0316,0.0491,Low
9602-WCXPI,50,0,0.0212,0.0316,0.0492,Low
8884-FEEWR,35,0,0.0211,0.0316,0.0491,Low
9504-YAZWB,53,0,0.0211,0.0316,0.0491,Low
2068-WWXQZ,46,0,0.0212,0.0316,0.0492,Low
5993-BQHEA,12,0,0.0212,0.0316,0.0492,Low
6870-ECSHE,2,0,0.0211,0.0316,0.0491,Low
7083-MIOPC,72,0,0.0211,0.0316,0.0491,Low
9639-BUJXT,63,0,0.0211,0.0316,0.0491,Low
9847-HNVGP,17,0,0.0212,0.0316,0.0492,Low
8701-DGLVH,51,0,0.0211,0.0316,0.0491,Low
7665-VIGUD,10,0,0.0211,0.0316,0.0491,Low
7353-YOWFP,7,0,0.0211,0.0316,0.0491,Low
7493-GVFIO,57,0,0.0211,0.0316,0.0491,Low
8859-DZTGQ,33,0,0.0211,0.0316,0.0491,Low
5619-XZZKR,4,0,0.0212,0.0316,0.0492,Low
1872-EBWSC,29,0,0.0211,0.0316,0.0491,Low
2150-OEGBV,27,0,0.0212,0.0316,0.0492,Low
4361-FEBGN,48,0,0.0212,0.0316,0.0492,Low
7277-KAMWT,13,0,0.0212,0.0316,0.0492,Low
9507-HSMMZ,54,0,0.0212,0.0316,0.0492,Low
4616-EWBNJ,16,0,0.0212,0.0316,0.0492,Low
5529-GIBVH,47,0,0.0212,0.0316,0.0492,Low
4716-MRVEN,29,0,0.0212,0.0316,0.0492,Low
7435-ZNUYY,6,0,0.0211,0.0316,0.0491,Low
5173-ZXXXL,2,0,0.0212,0.0316,0.0492,Low
8388-DMKAE,8,0,0.0211,0.0316,0.0491,Low
0582-AVCLN,38,0,0.0211,0.0316,0.0491,Low
9442-JTWDL,11,0,0.0212,0.0316,0.0492,Low
5505-OVWQW,17,0,0.0212,0.0316,0.0492,Low
5848-FHRFC,68,0,0.0212,0.0316,0.0492,Low
6961-MJKBO,47,0,0.0211,0.0316,0.0491,Low
8327-WKMIE,37,0,0.0212,0.0316,0.0492,Low
4359-INNWN,17,0,0.0212,0.0316,0.0492,Low
8859-YSTWS,48,0,0.0212,0.0316,0.0492,Low
5039-LZRQT,13,0,0.0212,0.0316,0.0491,Low
3125-RAHBV,22,0,0.0211,0.0316,0.0491,Low
1682-VCOIO,23,0,0.0211,0.0316,0.0491,Low
0829-DDVLK,15,0,0.0212,0.0316,0.0492,Low
6698-OXETB,11,0,0.0211,0.0316,0.0491,Low
3243-ZHOHY,16,0,0.0212,0.0316,0.0492,Low
2333-KWEWW,18,0,0.0212,0.0316,0.0492,Low
0780-XNZFN,57,0,0.0211,0.0316,0.0491,Low
2525-GVKQU,60,0,0.0211,0.0316,0.0491,Low
7244-KXYZN,24,0,0.0211,0.0316,0.0491,Low
6000-UKLWI,41,0,0.0212,0.0316,0.0492,Low
0397-ZXWQF,67,0,0.0211,0.0316,0.0491,Low
5146-YYFRZ,67,0,0.0212,0.0316,0.0492,Low
9030-QGZNL,8,0,0.0211,0.0315,0.049,Low
9509-MPYOD,35,0,0.0211,0.0315,0.049,Low
8174-LNWMW,31,0,0.0211,0.0315,0.049,Low
1395-WSWXR,24,0,0.0211,0.0315,0.049,Low
4990-ALDGW,57,0,0.0211,0.0315,0.049,Low
7945-PRBVF,35,0,0.021,0.0315,0.0489,Low
6447-EGDIV,31,0,0.0211,0.0315,0.049,Low
1293-HHSHJ,35,0,0.0211,0.0315,0.049,Low
9746-UGFAC,22,0,0.0211,0.0315,0.049,Low
3212-KXOCR,52,0,0.0211,0.0315,0.049,Low
5872-OEQNH,60,0,0.0211,0.0315,0.049,Low
8909-BOLNL,3,0,0.0211,0.0315,0.0489,Low
5006-MXVRN,39,0,0.0211,0.0315,0.049,Low
9084-OAYKL,58,0,0.0211,0.0315,0.049,Low
9677-AVKED,53,0,0.021,0.0314,0.0488,Low
8319-QBEHW,26,0,0.021,0.0314,0.0488,Low
2483-XSSMZ,39,0,0.021,0.0313,0.0487,Low
7601-DHFWZ,48,0,0.0208,0.0312,0.0484,Low
9229-RQABD,18,0,0.0209,0.0312,0.0485,Low
4656-CAURT,69,0,0.0208,0.0312,0.0484,Low
6134-KWTBV,62,0,0.0209,0.0312,0.0485,Low
1970-KKFWL,35,0,0.0209,0.0312,0.0486,Low
2662-NNTDK,65,0,0.0208,0.0311,0.0483,Low
6510-UPNKS,23,0,0.0208,0.0311,0.0483,Low
6407-GSJNL,51,0,0.0208,0.0311,0.0483,Low
9397-TZSHA,69,0,0.0208,0.0311,0.0483,Low
8092-NLTGF,72,0,0.0208,0.0311,0.0483,Low
6080-LNESI,51,0,0.0208,0.0311,0.0483,Low
6292-TOSSS,50,0,0.0208,0.0311,0.0483,Low
8592-PLTMQ,64,0,0.0208,0.0311,0.0483,Low
3785-KTYSH,53,0,0.0208,0.0311,0.0483,Low
1705-GUHPV,63,0,0.0208,0.0311,0.0484,Low
8361-LBRDI,58,0,0.0208,0.0311,0.0484,Low
6484-LATFU,68,0,0.0208,0.0311,0.0483,Low
3251-YMVWZ,53,0,0.0208,0.0311,0.0484,Low
1371-OJCEK,48,0,0.0208,0.0311,0.0484,Low
1131-ALZWV,24,0,0.0208,0.0311,0.0483,Low
8515-OCTJS,25,1,0.0208,0.0311,0.0483,Low
2324-AALNO,48,0,0.0208,0.0311,0.0483,Low
3823-KYNQY,12,0,0.0208,0.0311,0.0483,Low
9953-ZMKSM,63,0,0.0208,0.031,0.0482,Low
4213-HKBJO,33,0,0.0207,0.031,0.0482,Low
4458-KVRBJ,59,0,0.0208,0.031,0.0483,Low
8409-WQJUX,25,0,0.0207,0.031,0.0482,Low
0203-HHYIJ,25,1,0.0208,0.031,0.0482,Low
3069-SSVSN,1,0,0.0207,0.031,0.0481,Low
2097-YVPKN,65,0,0.0207,0.031,0.0482,Low
8007-YYPWD,15,0,0.0208,0.031,0.0483,Low
6738-ISCBM,44,0,0.0207,0.031,0.0482,Low
5743-KHMNA,71,0,0.0207,0.031,0.0482,Low
3696-DFHHB,68,0,0.0207,0.031,0.0482,Low
7554-NEWDD,10,0,0.0207,0.031,0.0482,Low
1767-CJKBA,66,0,0.0208,0.031,0.0483,Low
2332-TODQS,48,0,0.0208,0.031,0.0483,Low
9087-EYCPR,60,0,0.0208,0.031,0.0483,Low
1282-IHQAC,70,0,0.0207,0.031,0.0482,Low
8042-RNLKO,66,0,0.0207,0.031,0.0482,Low
5598-IKHQQ,72,0,0.0207,0.031,0.0482,Low
6518-KZXCB,22,0,0.0208,0.031,0.0482,Low
1535-VTJOQ,24,0,0.0208,0.031,0.0482,Low
8234-GSZYK,43,0,0.0207,0.0309,0.048,Low
7674-YTAFD,33,0,0.0207,0.0309,0.048,Low
3506-OVLKD,35,0,0.0207,0.0309,0.0481,Low
3521-HTQTV,34,0,0.0207,0.0309,0.0481,Low
4950-HKQTE,22,0,0.0207,0.0309,0.0481,Low
9067-YGSCA,70,0,0.0207,0.0309,0.0481,Low
5982-XMDEX,65,0,0.0207,0.0309,0.048,Low
9619-GSATL,43,0,0.0207,0.0309,0.0481,Low
7629-WIXZF,7,0,0.0206,0.0308,0.0478,Low
4328-VUFWD,39,0,0.0206,0.0308,0.0478,Low
8050-WYBND,22,0,0.0206,0.0308,0.0479,Low
1925-LFCZZ,55,0,0.0205,0.0307,0.0477,Low
7750-EYXWZ,12,0,0.0205,0.0307,0.0477,Low
6339-TBELP,71,0,0.0205,0.0307,0.0477,Low
8405-IGQFX,63,0,0.0204,0.0306,0.0475,Low
0946-FKYTX,52,0,0.0204,0.0306,0.0475,Low
7661-CPURM,19,0,0.0205,0.0306,0.0476,Low
4137-JOPHL,50,0,0.0204,0.0306,0.0475,Low
6906-MPARY,40,0,0.0204,0.0306,0.0475,Low
9906-NHHVC,65,0,0.0204,0.0305,0.0474,Low
2858-MOFSQ,17,1,0.0204,0.0305,0.0474,Low
5504-WSIUR,70,0,0.0204,0.0305,0.0475,Low
5414-OFQCB,57,0,0.0204,0.0305,0.0475,Low
3736-BLEPA,28,0,0.0204,0.0305,0.0475,Low
6838-YAUVY,54,0,0.0203,0.0304,0.0473,Low
8294-UIMBA,30,0,0.0204,0.0304,0.0473,Low
0440-UEDAI,53,0,0.0204,0.0304,0.0473,Low
5229-DTFYB,41,0,0.0203,0.0303,0.0471,Low
4366-CTOUZ,50,0,0.0202,0.0303,0.0471,Low
5693-PIPCS,41,0,0.0203,0.0303,0.0471,Low
0727-BNRLG,69,0,0.0203,0.0303,0.0472,Low
5149-TGWDZ,21,0,0.0202,0.0302,0.0469,Low
6305-YLBMM,69,1,0.0202,0.0302,0.0469,Low
6034-ZRYCV,72,1,0.0202,0.0302,0.0469,Low
5074-FBGHB,64,0,0.0202,0.0302,0.0469,Low
5370-IIVVL,37,0,0.0202,0.0302,0.0469,Low
6603-QWSPR,46,0,0.0202,0.0302,0.0469,Low
8727-XDPUD,37,0,0.0201,0.0301,0.0468,Low
6769-DCQLI,52,1,0.0202,0.0301,0.0469,Low
8634-CILSZ,69,1,0.0202,0.0301,0.0469,Low
1169-SAOCL,49,0,0.0201,0.0301,0.0468,Low
0691-NIKRI,40,0,0.0201,0.0301,0.0468,Low
5440-VHLUL,69,0,0.0202,0.0301,0.0469,Low
5954-BDFSG,72,0,0.0201,0.0301,0.0468,Low
9861-PDSZP,72,0,0.0201,0.0301,0.0468,Low
2722-VOJQL,64,1,0.0202,0.0301,0.0469,Low
5748-RNCJT,69,1,0.0201,0.0301,0.0468,Low
2560-PPCHE,65,0,0.0202,0.0301,0.0469,Low
9405-GPBBG,64,0,0.0201,0.03,0.0467,Low
7519-JTWQH,69,0,0.0201,0.03,0.0467,Low
7673-LPRNY,23,0,0.0201,0.03,0.0467,Low
8853-TZDGH,72,0,0.0201,0.03,0.0466,Low
4530-NDRKU,42,0,0.02,0.0299,0.0465,Low
0788-DXBFY,58,0,0.0199,0.0298,0.0464,Low
9114-AAFQH,48,0,0.0199,0.0297,0.0462,Low
6469-MRVET,1,0,0.0199,0.0297,0.0462,Low
7073-QETQY,66,0,0.0199,0.0297,0.0462,Low
0731-EBJQB,52,0,0.0199,0.0297,0.0462,Low
1121-QSIVB,44,0,0.0198,0.0296,0.0461,Low
6419-ZTTLE,23,0,0.0198,0.0295,0.046,Low
7269-JISCY,55,0,0.0197,0.0295,0.0459,Low
3259-KNMRR,57,0,0.0197,0.0294,0.0458,Low
0471-LVHGK,41,1,0.0197,0.0294,0.0457,Low
9107-UKCKY,61,0,0.0195,0.0292,0.0454,Low
0080-EMYVY,14,0,0.0195,0.0292,0.0454,Low
6728-CZFEI,15,0,0.0194,0.029,0.045,Low
9894-QMIMJ,23,0,0.0194,0.029,0.0451,Low
9102-OXKFY,59,0,0.0194,0.029,0.0452,Low
6416-JNVRK,46,0,0.0194,0.029,0.0451,Low
3055-VTCGS,63,0,0.0193,0.0288,0.0449,Low
7977-HXJKU,21,0,0.0192,0.0287,0.0446,Low
7157-SMCFK,61,0,0.0192,0.0287,0.0446,Low
7242-EDTYC,44,0,0.0192,0.0287,0.0446,Low
5986-WWXDV,39,0,0.0192,0.0287,0.0447,Low
7009-PCARS,55,0,0.0192,0.0287,0.0447,Low
4335-UPJSI,24,0,0.0192,0.0287,0.0446,Low
4573-JKNAE,12,0,0.0192,0.0287,0.0447,Low
5312-TSZVC,15,0,0.0192,0.0287,0.0446,Low
2821-WARNZ,49,0,0.0192,0.0287,0.0446,Low
5799-JRCZO,63,0,0.0192,0.0287,0.0446,Low
1015-JPFYW,7,0,0.0192,0.0287,0.0446,Low
9503-XJUME,52,0,0.0192,0.0287,0.0446,Low
9705-IOVQQ,61,0,0.0192,0.0287,0.0447,Low
0607-DAAHE,53,1,0.0192,0.0287,0.0446,Low
2595-KIWPV,27,0,0.0192,0.0287,0.0446,Low
3115-CZMZD,0,0,0.0191,0.0286,0.0445,Low
5849-ASHZJ,27,0,0.0191,0.0286,0.0445,Low
0784-ZQJZX,72,0,0.0192,0.0286,0.0446,Low
1306-RPWXZ,49,0,0.0191,0.0286,0.0445,Low
4291-YZODP,7,0,0.0191,0.0286,0.0445,Low
5857-XRECV,2,0,0.0191,0.0286,0.0444,Low
3507-GASNP,60,0,0.0191,0.0286,0.0445,Low
9801-NOSHQ,23,0,0.0192,0.0286,0.0446,Low
4962-CHQPW,29,0,0.0192,0.0286,0.0446,Low
3717-FDJFU,5,0,0.0191,0.0286,0.0445,Low
7328-OWMOM,31,0,0.0191,0.0286,0.0445,Low
3523-BRGUW,26,0,0.0191,0.0286,0.0445,Low
0847-HGRML,62,0,0.0191,0.0286,0.0445,Low
5177-RVZNU,37,0,0.0191,0.0286,0.0445,Low
2804-ETQDK,66,0,0.0191,0.0286,0.0444,Low
0516-VRYBW,18,1,0.0191,0.0286,0.0445,Low
9392-XBGTD,27,0,0.0191,0.0286,0.0444,Low
9483-GCPWE,9,0,0.0191,0.0286,0.0445,Low
8957-THMOA,50,0,0.0191,0.0286,0.0445,Low
8896-RAZCR,44,0,0.0192,0.0286,0.0446,Low
7321-KKSDU,32,0,0.0191,0.0286,0.0444,Low
7560-QRBXH,48,0,0.0191,0.0286,0.0445,Low
4698-KVLLG,51,0,0.0191,0.0286,0.0444,Low
1635-HDGFT,19,0,0.0191,0.0286,0.0444,Low
0303-UNCIP,41,0,0.0191,0.0286,0.0445,Low
1764-VUUMT,66,0,0.0191,0.0286,0.0445,Low
7184-LRUUR,22,0,0.0191,0.0286,0.0445,Low
9620-QJREV,47,0,0.0191,0.0286,0.0444,Low
2384-OVPSA,38,0,0.0191,0.0285,0.0443,Low
