customer_id,monthly_potential_eur,upsell_priority
8399-YNDCH,0.42,Low
4877-EVATK,0.42,Low
7520-HQWJU,0.42,Low
6777-TGHTM,0.42,Low
6121-TNHBO,0.42,Low
2018-PZKMU,0.42,Low
1383-EZRWL,0.42,Low
9330-VOFSZ,0.42,Low
4007-NHVHI,0.41,Low
1336-EZFZY,0.41,Low
6648-INWPS,0.41,Low
3654-ARMGP,0.41,Low
2812-SFXMJ,0.41,Low
2823-LKABH,0.41,Low
6627-CFOSN,0.41,Low
2393-DIVAI,0.41,Low
6188-UXBBR,0.41,Low
2926-JEJJC,0.4,Low
1349-WXNGG,0.4,Low
7096-UCLNH,0.4,Low
3030-ZKIWL,0.4,Low
9069-LGEUL,0.4,Low
4785-NKHCX,0.4,Low
8749-CLJXC,0.4,Low
0786-IVLAW,0.4,Low
1448-CYWKC,0.4,Low
0871-OPBXW,0.4,Low
4986-MXSFP,0.4,Low
3521-SYVOR,0.4,Low
7839-NUIAA,0.4,Low
1866-NXPSP,0.4,Low
5028-HTLJB,0.4,Low
8879-ZKJOF,0.4,Low
4661-NJEUX,0.4,Low
5982-FPVQN,0.4,Low
0188-GWFLE,0.4,Low
4700-UBQMV,0.4,Low
7017-VFULY,0.39,Low
6147-CBCRA,0.39,Low
7690-KPNCU,0.39,Low
3120-FAZKD,0.39,Low
2120-SMPEX,0.39,Low
8565-HBFNN,0.39,Low
9621-OUPYD,0.39,Low
3148-BLQJT,0.39,Low
1000-AJSLD,0.39,Low
8006-PYCSW,0.39,Low
7845-URHJN,0.39,Low
2469-DTSGX,0.39,Low
8450-LUGUK,0.39,Low
1240-KNSEZ,0.39,Low
5236-PERKL,0.39,Low
0639-TSIQW,0.38,Low
0886-QGENL,0.38,Low
5302-BDJNT,0.38,Low
3836-FZSDJ,0.38,Low
5919-VCZYM,0.38,Low
0835-JKADZ,0.38,Low
2208-NKVVH,0.38,Low
7503-EPSZW,0.38,Low
8590-OHDIW,0.38,Low
7255-SSFBC,0.38,Low
1891-QRQSA,0.38,Low
3865-YIOTT,0.37,Low
7787-BNTZM,0.37,Low
8160-HOWOX,0.37,Low
5177-RVZNU,0.37,Low
3758-CKOQL,0.37,Low
1855-CFULU,0.37,Low
1587-FKLZB,0.37,Low
3580-GICBM,0.37,Low
8559-CIZFV,0.37,Low
3705-PSNGL,0.37,Low
9489-UTFKA,0.37,Low
8853-TZDGH,0.37,Low
0979-PHULV,0.37,Low
8980-WQFWL,0.37,Low
0856-NAOES,0.37,Low
3022-BEXHZ,0.37,Low
1121-QSIVB,0.37,Low
1705-GUHPV,0.37,Low
5304-EFJLP,0.37,Low
8028-PNXHQ,0.37,Low
3407-QGWLG,0.37,Low
1597-LHYNC,0.37,Low
7696-AMHOD,0.37,Low
5440-VHLUL,0.36,Low
1084-MNSMJ,0.36,Low
2603-HVKCG,0.36,Low
4979-HPRFL,0.36,Low
4003-FUSHP,0.36,Low
8591-TKMZH,0.36,Low
2791-SFVEW,0.36,Low
3090-HAWSU,0.36,Low
4657-FWVFY,0.36,Low
2277-DJJDL,0.36,Low
4018-KJYUY,0.35,Low
1641-BYBTK,0.35,Low
3229-USWAR,0.35,Low
8049-WJCLQ,0.35,Low
3891-PUQOD,0.35,Low
6647-ZEDXT,0.35,Low
4589-IUAJB,0.35,Low
0731-EBJQB,0.35,Low
2674-MLXMN,0.35,Low
5740-YHGTW,0.35,Low
0679-TDGAK,0.35,Low
5774-QPLTF,0.35,Low
8624-GIOUT,0.35,Low
7014-ZZXAW,0.35,Low
8374-UULRV,0.35,Low
9453-PATOS,0.34,Low
5129-JLPIS,0.34,Low
4829-ZLJTK,0.34,Low
6131-IUNXN,0.34,Low
3649-JPUGY,0.34,Low
8098-LLAZX,0.34,Low
4009-ALQFH,0.34,Low
8608-OZTLB,0.34,Low
8207-VVMYB,0.34,Low
1074-WVEVG,0.34,Low
3318-OSATS,0.34,Low
8313-KTIHG,0.34,Low
2577-GVSIL,0.34,Low
7851-WZEKY,0.34,Low
4829-AUOAX,0.34,Low
9761-XUJWD,0.33,Low
9089-UOWJG,0.33,Low
6479-VDGRK,0.33,Low
4625-XMOYM,0.33,Low
5827-MWCZK,0.33,Low
4018-PPNDW,0.33,Low
1178-PZGAB,0.33,Low
3049-SOLAY,0.33,Low
3977-QCRSL,0.33,Low
5850-BDWCY,0.33,Low
0930-EHUZA,0.33,Low
7718-UPSKJ,0.33,Low
7073-QETQY,0.32,Low
1820-DJFPH,0.32,Low
8548-AWOFC,0.32,Low
5743-KHMNA,0.32,Low
0269-XFESX,0.32,Low
1986-PHGZF,0.32,Low
4537-CIBHB,0.32,Low
0971-QIFJK,0.32,Low
0626-QXNGV,0.32,Low
5424-RLQLC,0.32,Low
0945-TSONX,0.32,Low
0129-QMPDR,0.32,Low
4781-ZXYGU,0.32,Low
1085-LDWAM,0.32,Low
6507-DTJZV,0.32,Low
6994-FGRHH,0.32,Low
7853-GVUDZ,0.32,Low
1658-BYGOY,0.32,Low
2731-GJRDG,0.31,Low
0684-AOSIH,0.31,Low
4415-WNGVR,0.31,Low
1066-JKSGK,0.31,Low
1552-TKMXS,0.31,Low
7353-YOWFP,0.31,Low
6695-AMZUF,0.31,Low
5951-AOFIH,0.31,Low
4006-HKYHO,0.31,Low
5546-BYZSM,0.31,Low
5480-TBGPH,0.31,Low
0471-LVHGK,0.31,Low
4397-FRLTA,0.31,Low
1934-SJVJK,0.31,Low
4939-KYYPY,0.31,Low
0310-MVLET,0.31,Low
5129-HHMZC,0.31,Low
3638-VBZTA,0.31,Low
7010-BRBUU,0.31,Low
2321-OMBXY,0.31,Low
0193-ESZXP,0.31,Low
8413-VONUO,0.31,Low
8974-OVACP,0.3,Low
9512-UIBFX,0.3,Low
3345-JHUEO,0.3,Low
6652-YFFJO,0.3,Low
5680-LQOGP,0.3,Low
4897-QSUYC,0.3,Low
3744-ZBHON,0.3,Low
8785-CJSHH,0.3,Low
2984-AFWNC,0.3,Low
5712-VBOXD,0.3,Low
6988-CJEYV,0.3,Low
6010-DDPPW,0.3,Low
5959-BELXA,0.3,Low
1834-WULEG,0.3,Low
0480-KYJVA,0.3,Low
6963-KQYQB,0.3,Low
6469-QJKZW,0.3,Low
1557-EMYVT,0.3,Low
1222-KJNZD,0.3,Low
0396-YCHWO,0.3,Low
3039-MJSLN,0.3,Low
9294-TDIPC,0.3,Low
9279-CJEOJ,0.29,Low
3118-UHVVQ,0.29,Low
1493-AMTIE,0.29,Low
1899-VXWXM,0.29,Low
4786-UKSNZ,0.29,Low
8305-VHZBZ,0.29,Low
8849-GYOKR,0.29,Low
8048-DSDFQ,0.29,Low
3247-MHJKM,0.29,Low
3005-NFMTA,0.29,Low
1258-YMZNM,0.29,Low
5174-ITUMV,0.29,Low
2452-MRMZF,0.29,Low
1791-PQHBB,0.29,Low
7839-QRKXN,0.29,Low
4106-HADHQ,0.29,Low
7310-EGVHZ,0.29,Low
8610-ZIKJJ,0.29,Low
7049-GKVZY,0.29,Low
7641-EUYET,0.29,Low
6380-ARCEH,0.29,Low
3585-ISXZP,0.29,Low
5356-RHIPP,0.29,Low
2955-PSXOE,0.29,Low
9135-MGVPY,0.28,Low
3633-CDBUW,0.28,Low
0486-HECZI,0.28,Low
9508-ILZDG,0.28,Low
2853-CWQFQ,0.28,Low
2754-VDLTR,0.28,Low
2824-MYYBN,0.28,Low
6218-KNUBD,0.28,Low
9194-GFVOI,0.28,Low
9481-SFCQY,0.28,Low
8623-ULFNQ,0.28,Low
7101-HRBLJ,0.28,Low
9639-BUJXT,0.27,Low
0407-BDJKB,0.27,Low
5832-EXGTT,0.27,Low
7622-FWGEW,0.27,Low
5985-TBABQ,0.27,Low
5183-SNMJQ,0.27,Low
3125-RAHBV,0.27,Low
3269-ATYWD,0.27,Low
0308-GIQJT,0.27,Low
9061-TIHDA,0.27,Low
1468-DEFNC,0.27,Low
5847-MXBEO,0.27,Low
6248-BSHKG,0.27,Low
6072-NUQCB,0.27,Low
8773-HHUOZ,0.26,Low
7548-SEPYI,0.26,Low
7459-IMVYU,0.26,Low
2874-YXVVA,0.26,Low
2511-ALLCS,0.26,Low
0295-PPHDO,0.26,Low
3896-ZVNET,0.26,Low
4393-OBCRR,0.26,Low
2722-VOJQL,0.26,Low
0048-PIHNL,0.26,Low
3644-QXEHN,0.26,Low
1982-FEBTD,0.26,Low
4393-RYCRE,0.26,Low
5214-CHIWJ,0.26,Low
1794-SWWKL,0.26,Low
9891-NQDBD,0.26,Low
8999-YPYBV,0.25,Low
7608-RGIRO,0.25,Low
1535-VTJOQ,0.25,Low
9435-JMLSX,0.25,Low
2782-LFZVW,0.25,Low
5469-CTCWN,0.25,Low
8361-LBRDI,0.25,Low
3692-JHONH,0.25,Low
9921-EZKBY,0.25,Low
4929-XIHVW,0.25,Low
9184-GALIL,0.25,Low
1784-EZDKJ,0.25,Low
9695-IDRZR,0.25,Low
7176-WRTNX,0.25,Low
7247-XOZPB,0.25,Low
9692-TUSXH,0.25,Low
6772-WFQRD,0.24,Low
0324-BRPCJ,0.24,Low
2660-EMUBI,0.24,Low
7799-DSEWS,0.24,Low
7356-AYNJP,0.24,Low
7813-ZGGAW,0.24,Low
4116-IQRFR,0.24,Low
6328-ZPBGN,0.24,Low
4647-MUZON,0.24,Low
6365-MTGZX,0.24,Low
1205-WNWPJ,0.24,Low
8357-EQXFO,0.24,Low
8552-OBVRU,0.24,Low
1017-FBQMM,0.24,Low
8152-UOBNY,0.24,Low
9079-LWTFD,0.24,Low
0748-RDGGM,0.24,Low
3982-JGSFD,0.24,Low
9793-WECQC,0.24,Low
2632-UCGVD,0.24,Low
5789-LDFXO,0.23,Low
7797-EJMDP,0.23,Low
8245-UMPYT,0.23,Low
2371-JUNGC,0.23,Low
5568-DMXZS,0.23,Low
9961-JBNMK,0.23,Low
4323-OHFOW,0.23,Low
4923-ADWXJ,0.23,Low
8782-NUUOL,0.23,Low
9190-MFJLN,0.23,Low
8651-ENBZX,0.23,Low
5980-NOPLP,0.23,Low
3812-LRZIR,0.23,Low
7318-EIVKO,0.23,Low
6278-FEPBZ,0.23,Low
6916-HIJSE,0.23,Low
9229-RQABD,0.23,Low
8734-FNWVH,0.23,Low
5345-BMKWB,0.23,Low
6838-HVLXG,0.23,Low
1357-MVDOZ,0.23,Low
7609-YBPXG,0.23,Low
6356-ELRKD,0.22,Low
5260-UMPWX,0.22,Low
1010-DIAUQ,0.22,Low
8512-WIWYV,0.22,Low
0480-BIXDE,0.22,Low
3898-BSJYF,0.22,Low
0083-PIVIK,0.22,Low
7067-KSAZT,0.22,Low
4785-FCIFB,0.22,Low
1763-KUAAW,0.22,Low
9912-OMZDS,0.22,Low
9651-GTSAQ,0.22,Low
4203-QGNZA,0.22,Low
3372-CDXFJ,0.22,Low
4083-EUGRJ,0.22,Low
5766-FTRTS,0.22,Low
3195-TQDZX,0.21,Low
5186-EJEGL,0.21,Low
2885-HIJDH,0.21,Low
1930-BZLHI,0.21,Low
5868-YTYKS,0.21,Low
9057-SIHCH,0.21,Low
5778-BVOFB,0.21,Low
2439-QKJUL,0.21,Low
7665-VIGUD,0.21,Low
1169-SAOCL,0.21,Low
7813-TKCVO,0.21,Low
5485-WUYWF,0.21,Low
3569-VLDHH,0.21,Low
1131-ALZWV,0.21,Low
4488-PSYCG,0.21,Low
6131-JLWZM,0.21,Low
5067-DGXLL,0.21,Low
2809-ILCYT,0.21,Low
1323-OOEPC,0.21,Low
0142-GVYSN,0.21,Low
3720-DBRWL,0.21,Low
5982-PSMKW,0.21,Low
9786-IJYDL,0.21,Low
2081-KJSQF,0.2,Low
4211-MMAZN,0.2,Low
2495-TTHBQ,0.2,Low
9290-SHCMB,0.2,Low
8276-MQBYC,0.2,Low
0670-KDOMA,0.2,Low
8203-XJZRC,0.2,Low
6688-UZPWD,0.2,Low
7684-XSZIY,0.2,Low
8060-HIWJJ,0.2,Low
4732-RRJZC,0.2,Low
9553-DLCLU,0.2,Low
9365-CSLBQ,0.2,Low
2208-UGTGR,0.2,Low
2876-VBBBL,0.2,Low
3466-BYAVD,0.2,Low
8204-TIFGJ,0.2,Low
0754-UKWQP,0.2,Low
8884-ADFVN,0.2,Low
8332-OSJDW,0.2,Low
5916-QEWPT,0.19,Low
1872-EBWSC,0.19,Low
1755-RMCXH,0.19,Low
8735-SDUFN,0.19,Low
0871-URUWO,0.19,Low
6510-UPNKS,0.19,Low
9964-WBQDJ,0.19,Low
6857-VWJDT,0.19,Low
7817-OMJNA,0.19,Low
1960-UYCNN,0.19,Low
6419-ZTTLE,0.19,Low
6418-HNFED,0.19,Low
5897-ZYEKH,0.19,Low
6480-YAGIY,0.19,Low
2085-JVGAD,0.19,Low
7683-CBDKJ,0.19,Low
2239-CFOUJ,0.19,Low
0516-QREYC,0.19,Low
5485-ITNPC,0.19,Low
0411-EZJZE,0.19,Low
3301-LSLWQ,0.18,Low
7301-ABVAD,0.18,Low
0916-QOFDP,0.18,Low
7089-RKVSZ,0.18,Low
4060-LDNLU,0.18,Low
4403-BWPAY,0.18,Low
7814-LEEVE,0.18,Low
6425-YQLLO,0.18,Low
8844-TONUD,0.18,Low
2180-DXNEG,0.18,Low
0576-WNXXC,0.18,Low
5003-OKNNK,0.18,Low
6997-UVGOX,0.17,Low
8840-DQLGN,0.17,Low
9860-LISIZ,0.17,Low
9356-AXGMP,0.17,Low
5565-FILXA,0.17,Low
8073-IJDCM,0.17,Low
9122-UMROB,0.17,Low
9932-WBWIK,0.17,Low
3090-QFUVD,0.17,Low
5331-RGMTT,0.17,Low
9067-SQTNS,0.17,Low
4797-MIWUM,0.17,Low
3319-DWOEP,0.17,Low
2676-ISHSF,0.17,Low
7526-BEZQB,0.17,Low
3643-AHCFP,0.17,Low
7336-RLLRH,0.16,Low
4973-MGTON,0.16,Low
3629-ZNKXA,0.16,Low
2378-YIZKA,0.16,Low
9809-IMGCQ,0.16,Low
7951-QKZPL,0.16,Low
0031-PVLZI,0.16,Low
2506-CLAKW,0.16,Low
2507-QZPQS,0.16,Low
0203-HHYIJ,0.16,Low
6839-ITVZJ,0.16,Low
0320-JDNQG,0.16,Low
6845-RGTYS,0.16,Low
2207-RYYRL,0.16,Low
2038-LLMLM,0.16,Low
4054-CUMIA,0.16,Low
6341-JVQGF,0.16,Low
9593-CVZKR,0.16,Low
3158-MOERK,0.16,Low
3594-BDSOA,0.16,Low
8999-XXGNS,0.16,Low
0564-JJHGS,0.16,Low
3780-YVMFA,0.16,Low
7445-WMRBW,0.16,Low
1568-LJSZU,0.16,Low
6870-ECSHE,0.15,Low
7502-BNYGS,0.15,Low
6693-FRIRW,0.15,Low
6674-KVJHG,0.15,Low
7619-PLRLP,0.15,Low
1849-RJYIG,0.15,Low
5968-HYJRZ,0.15,Low
9620-QJREV,0.15,Low
2252-NKNSI,0.15,Low
3320-VEOYC,0.15,Low
6671-NGWON,0.15,Low
5356-KZCKT,0.15,Low
3823-KYNQY,0.15,Low
6621-YOBKI,0.15,Low
4378-BZYFP,0.15,Low
4195-SMMNX,0.15,Low
2403-BCASL,0.15,Low
5569-IDSEY,0.15,Low
1159-WFSGR,0.15,Low
4652-ODEVH,0.14,Low
6465-GSRCL,0.14,Low
1682-VCOIO,0.14,Low
8985-OOPOS,0.14,Low
4486-EFAEB,0.14,Low
4634-JLRJT,0.14,Low
5562-YJQGT,0.14,Low
5687-DKDTV,0.14,Low
5419-CONWX,0.14,Low
6234-PFPXL,0.14,Low
6476-EPYZR,0.14,Low
4523-WXCEF,0.14,Low
5075-JSDKI,0.14,Low
3590-TCXTB,0.14,Low
2732-ISEZX,0.14,Low
9470-RTWDV,0.14,Low
5527-ACHSO,0.14,Low
7998-ZLXWN,0.14,Low
2592-YKDIF,0.14,Low
0071-NDAFP,0.14,Low
6551-ZCOTS,0.14,Low
3323-CPBWR,0.14,Low
4568-TTZRT,0.14,Low
2342-CKIAO,0.14,Low
5049-MUBWG,0.14,Low
8739-QOTTN,0.13,Low
5035-PGZXH,0.13,Low
2227-JRSJX,0.13,Low
9909-IDLEK,0.13,Low
8515-OCTJS,0.13,Low
3597-MVHJT,0.13,Low
7140-ADSMJ,0.13,Low
8218-FFJDS,0.13,Low
9256-JTBNZ,0.13,Low
3752-CQSJI,0.13,Low
5336-UFNZP,0.13,Low
8670-MEFCP,0.13,Low
2990-OGYTD,0.13,Low
4195-PNGZS,0.13,Low
3750-YHRYO,0.13,Low
3545-CNWRG,0.13,Low
3170-GWYKC,0.13,Low
7706-DZNKK,0.13,Low
5774-XZTQC,0.13,Low
8735-NBLWT,0.13,Low
3866-MDTUB,0.13,Low
7244-KXYZN,0.13,Low
8189-DUKMV,0.13,Low
9046-DQMTP,0.13,Low
5857-XRECV,0.13,Low
1393-IMKZG,0.13,Low
5502-RLUYV,0.13,Low
8942-DBMHZ,0.13,Low
0946-CLJTI,0.13,Low
2907-ILJBN,0.13,Low
2675-DHUTR,0.13,Low
4255-DDUOU,0.12,Low
0536-BGFMZ,0.12,Low
6231-WFGFH,0.12,Low
9575-IWCAZ,0.12,Low
6532-YLWSI,0.12,Low
7938-OUHIO,0.12,Low
3967-KXAPS,0.12,Low
4525-VZCZG,0.12,Low
6815-ABQFQ,0.12,Low
2172-EJXVF,0.12,Low
6016-LVTJQ,0.12,Low
8746-BFOAJ,0.12,Low
0422-OHQHQ,0.12,Low
8430-TWCBX,0.12,Low
2690-DVRVK,0.12,Low
5174-RNGBH,0.12,Low
4789-KWMXN,0.12,Low
2585-KTFRE,0.12,Low
9668-PUGNU,0.12,Low
7549-MYGPK,0.12,Low
0125-LZQXK,0.12,Low
1385-TQOZW,0.12,Low
8200-LGKSR,0.12,Low
4659-NZRUF,0.12,Low
8118-TJAFG,0.12,Low
0078-XZMHT,0.12,Low
6765-MBQNU,0.12,Low
5056-FIMPT,0.12,Low
8461-EFQYM,0.12,Low
6689-VRRTK,0.11,Low
5846-ABOBJ,0.11,Low
4803-LBYPN,0.11,Low
8595-SIZNC,0.11,Low
0244-LGNFY,0.11,Low
6579-JPICP,0.11,Low
6840-RESVB,0.11,Low
8191-XWSZG,0.11,Low
0722-SVSFK,0.11,Low
2351-RRBUE,0.11,Low
5173-WXOQV,0.11,Low
9717-IOAAF,0.11,Low
9770-LXDBK,0.11,Low
5266-PFRQK,0.11,Low
3737-GCSPV,0.11,Low
0052-YNYOT,0.11,Low
3724-BSCVH,0.11,Low
8818-DOPVL,0.11,Low
6484-LATFU,0.11,Low
0637-YLETY,0.11,Low
0455-ENTCR,0.11,Low
2410-CIYFZ,0.11,Low
3384-CTMSF,0.11,Low
3779-OSWCF,0.11,Low
5324-KTGCG,0.11,Low
1839-UMACK,0.11,Low
2808-CHTDM,0.11,Low
6899-PPEEA,0.11,Low
3727-JEZTU,0.11,Low
1963-VAUKV,0.11,Low
5073-RZGBK,0.11,Low
1897-RCFUM,0.11,Low
8100-HZZLJ,0.11,Low
8277-RVRSV,0.11,Low
8099-MZPUJ,0.11,Low
8197-BFWVU,0.11,Low
2167-FQSTQ,0.11,Low
1850-AKQEP,0.11,Low
0302-JOIVN,0.11,Low
2668-TZSPS,0.1,Low
8234-GSZYK,0.1,Low
6924-TDGMT,0.1,Low
8884-FEEWR,0.1,Low
6631-HMANX,0.1,Low
2002-MZHWP,0.1,Low
5996-DAOQL,0.1,Low
7587-AOVVU,0.1,Low
0519-DRGTI,0.1,Low
9700-ISPUP,0.1,Low
9073-ZZIAY,0.1,Low
0673-IGUQO,0.1,Low
5808-TOTXO,0.1,Low
1771-OADNZ,0.1,Low
1013-QCWAM,0.1,Low
9753-OYLBX,0.1,Low
5832-TRLPB,0.1,Low
8262-COGGB,0.1,Low
5296-PSYVW,0.1,Low
4623-ZKHLY,0.1,Low
4135-FRWKJ,0.1,Low
1760-CAZHT,0.1,Low
6289-CPNLD,0.1,Low
4092-OFQZS,0.1,Low
5406-KGRMX,0.1,Low
4526-EXKKN,0.1,Low
2958-NHPPS,0.1,Low
3001-UNBTL,0.1,Low
5515-AKOAJ,0.1,Low
7010-ZMVBF,0.1,Low
4745-LSPLO,0.1,Low
2000-DHJUY,0.09,Low
7407-SUJIZ,0.09,Low
0708-LGSMF,0.09,Low
4931-TRZWN,0.09,Low
0795-LAFGP,0.09,Low
3378-AJRAO,0.09,Low
3594-IVHJZ,0.09,Low
1784-BXEFA,0.09,Low
8920-NAVAY,0.09,Low
7219-TLZHO,0.09,Low
7426-RHZGU,0.09,Low
9953-ZMKSM,0.09,Low
4584-LBNMK,0.09,Low
0564-MUUQK,0.09,Low
7266-GSSJX,0.09,Low
7996-BPXHY,0.09,Low
1539-LNKHM,0.09,Low
8007-YYPWD,0.09,Low
3803-KMQFW,0.09,Low
8966-OIQHG,0.09,Low
1866-ZSLJM,0.09,Low
2995-YWTCD,0.09,Low
7435-ZNUYY,0.09,Low
5945-AZYHT,0.09,Low
2560-QTSBS,0.09,Low
3584-WKTTW,0.09,Low
8200-KLNYW,0.09,Low
1614-JBEBI,0.09,Low
4322-RCYMT,0.09,Low
5204-HMGYF,0.09,Low
3251-YMVWZ,0.09,Low
2990-IAJSV,0.09,Low
9746-UGFAC,0.09,Low
2739-CCZMB,0.09,Low
4567-AKPIA,0.09,Low
8815-LMFLX,0.09,Low
2978-XXSOG,0.09,Low
3506-OVLKD,0.09,Low
5197-YPYBZ,0.09,Low
3612-YVGSJ,0.08,Low
6527-PZFPV,0.08,Low
6439-LAJXL,0.08,Low
5481-NTDOH,0.08,Low
7452-FOLON,0.08,Low
1907-YLNYW,0.08,Low
9108-EQPNQ,0.08,Low
8903-WMRNW,0.08,Low
9360-AHGNL,0.08,Low
7893-IXHRQ,0.08,Low
6982-UQZLY,0.08,Low
4753-PADAS,0.08,Low
6546-OPBBH,0.08,Low
8963-MQVYN,0.08,Low
9818-XQCUV,0.08,Low
0810-DHDBD,0.08,Low
3785-KTYSH,0.08,Low
3199-NPKCN,0.08,Low
2480-JZOSN,0.08,Low
1038-RQOST,0.08,Low
8443-WVPSS,0.08,Low
5088-QZLRL,0.08,Low
9618-LFJRU,0.08,Low
0840-DCNZE,0.08,Low
3645-DEYGF,0.08,Low
8620-RJPZN,0.08,Low
3992-YWPKO,0.08,Low
4302-ZYFEL,0.08,Low
8612-GXIDD,0.08,Low
5512-IDZEI,0.08,Low
4390-KYULV,0.08,Low
6754-WKSHP,0.08,Low
9648-BCHKM,0.08,Low
1548-ARAGG,0.08,Low
0804-YGEQV,0.08,Low
7764-BDPEE,0.08,Low
0306-JAELE,0.08,Low
9101-BWFSS,0.08,Low
1488-SYSFC,0.08,Low
2706-QZIHY,0.08,Low
1022-RKXDR,0.08,Low
7576-ASEJU,0.08,Low
0787-LHDYT,0.08,Low
9867-JCZSP,0.07,Low
9929-PLVPA,0.07,Low
7527-QNRUS,0.07,Low
9889-TMAHG,0.07,Low
2928-HLDBA,0.07,Low
8626-XHBIE,0.07,Low
6490-FGZAT,0.07,Low
4896-CPRPF,0.07,Low
0750-EKNGL,0.07,Low
1852-QSWCD,0.07,Low
7359-WWYJV,0.07,Low
5049-GLYVG,0.07,Low
1925-GMVBW,0.07,Low
8100-PNJMH,0.07,Low
6732-VAILE,0.07,Low
3258-SYSWS,0.07,Low
5937-EORGB,0.07,Low
3675-EQOZA,0.07,Low
3976-NLDEZ,0.07,Low
6980-CDGFC,0.07,Low
6942-LBFDP,0.07,Low
9168-INPSZ,0.07,Low
2360-RDGRO,0.07,Low
0691-IFBQW,0.07,Low
4013-GUXND,0.07,Low
6635-CPNUN,0.07,Low
4806-DXQCE,0.07,Low
8780-IHCRN,0.07,Low
6518-KZXCB,0.07,Low
5140-FOMCQ,0.07,Low
3712-PKXZA,0.07,Low
6258-PVZWJ,0.07,Low
1679-JRFBR,0.07,Low
9367-OIUXP,0.07,Low
5372-FBKBN,0.07,Low
2324-AALNO,0.07,Low
7554-NEWDD,0.07,Low
3007-FDPEA,0.07,Low
2700-LUEVA,0.07,Low
3283-WCWXT,0.07,Low
3963-RYFNS,0.07,Low
0402-OAMEN,0.07,Low
4933-IKULF,0.07,Low
1775-KWJKQ,0.07,Low
9708-KFDBY,0.07,Low
1541-ETJZO,0.07,Low
5375-XLDOF,0.07,Low
6394-HHHZM,0.07,Low
7379-FNIUJ,0.07,Low
6664-FPDAC,0.07,Low
2839-RFSQE,0.07,Low
5981-ZVXOT,0.06,Low
8966-KZXXA,0.06,Low
8606-OEGQZ,0.06,Low
4877-TSOFF,0.06,Low
6050-IJRHS,0.06,Low
4374-YMUSQ,0.06,Low
3292-PBZEJ,0.06,Low
8874-EJNSR,0.06,Low
4566-NECEV,0.06,Low
8849-PRIQJ,0.06,Low
3853-LYGAM,0.06,Low
2133-TSRRM,0.06,Low
4950-HKQTE,0.06,Low
4759-PXTAN,0.06,Low
1343-EHPYB,0.06,Low
1734-ZMNTZ,0.06,Low
2081-VEYEH,0.06,Low
9650-VBUOG,0.06,Low
5249-QYHEX,0.06,Low
3935-TBRZZ,0.06,Low
9339-FIIJL,0.06,Low
4883-KCPZJ,0.06,Low
1135-HIORI,0.06,Low
5536-RTPWK,0.06,Low
4236-XPXAV,0.06,Low
3703-TTEPD,0.06,Low
4367-NUYAO,0.06,Low
3129-AAQOU,0.06,Low
5923-GXUOC,0.06,Low
4658-HCOHW,0.06,Low
0207-MDKNV,0.06,Low
3902-FOIGH,0.06,Low
8413-YNHNV,0.06,Low
9778-OGKQZ,0.06,Low
7976-CICYS,0.06,Low
8932-CZHRQ,0.06,Low
3547-LQRIK,0.06,Low
9249-FXSCK,0.06,Low
8292-ITGYJ,0.06,Low
5699-BNCAS,0.06,Low
3663-MITLP,0.06,Low
8763-KIAFH,0.06,Low
8909-BOLNL,0.06,Low
4163-NCJAK,0.06,Low
4538-WNTMJ,0.06,Low
2272-JKMSI,0.06,Low
3213-VVOLG,0.06,Low
0257-KXZGU,0.06,Low
5549-ZGHFB,0.05,Low
3521-HTQTV,0.05,Low
8606-CIQUL,0.05,Low
4431-EDMIQ,0.05,Low
1045-LTCYT,0.05,Low
1080-BWSYE,0.05,Low
5451-MHQOF,0.05,Low
7115-IRDHS,0.05,Low
3886-CERTZ,0.05,Low
3440-JPSCL,0.05,Low
4521-WFJAI,0.05,Low
2380-DAMQP,0.05,Low
1088-CNNKB,0.05,Low
9313-QOLTZ,0.05,Low
6198-PNNSZ,0.05,Low
6651-AZVTJ,0.05,Low
1293-HHSHJ,0.05,Low
2792-VPPET,0.05,Low
0565-IYCGT,0.05,Low
7408-OFWXJ,0.05,Low
9801-GDWGV,0.05,Low
4335-BSMJS,0.05,Low
7579-KKLOE,0.05,Low
1599-EAHXY,0.05,Low
3026-ATZYV,0.05,Low
5322-ZSMZY,0.05,Low
2263-SFSQZ,0.05,Low
7550-WIQVA,0.05,Low
9350-ZXYJC,0.05,Low
7398-HPYZQ,0.05,Low
0906-QVPMS,0.05,Low
3957-SQXML,0.05,Low
8008-ESFLK,0.05,Low
1035-IPQPU,0.05,Low
3472-QPRCH,0.05,Low
9788-HNGUT,0.05,Low
6080-LNESI,0.05,Low
8946-BFWSG,0.05,Low
4674-HGNUA,0.05,Low
9512-PHSMG,0.05,Low
8219-VYBVI,0.05,Low
6333-YDVLT,0.05,Low
7295-JOMMD,0.05,Low
8975-SKGRX,0.05,Low
1568-BEKZM,0.05,Low
1297-VQDRP,0.05,Low
0816-TSPHQ,0.05,Low
3892-NXAZG,0.05,Low
9986-BONCE,0.05,Low
4718-WXBGI,0.05,Low
6370-ZVHDV,0.05,Low
1092-WPIVQ,0.05,Low
0485-ZBSLN,0.05,Low
5313-FPXWG,0.05,Low
0409-WTMPL,0.05,Low
3887-PBQAO,0.05,Low
0784-GTUUK,0.05,Low
1555-DJEQW,0.05,Low
8207-DMRVL,0.04,Low
