customer_id,churn_score,risk_tier,recommended_action
7989-AWGEH,0.1052,Low,Mantenimiento - comunicacion periodica
9039-ZVJDC,0.1052,Low,Mantenimiento - comunicacion periodica
3893-JRNFS,0.1051,Low,Mantenimiento - comunicacion periodica
0080-EMYVY,0.105,Low,Mantenimiento - comunicacion periodica
4827-LTQRJ,0.1047,Low,Mantenimiento - comunicacion periodica
1389-WNUIB,0.1046,Low,Mantenimiento - comunicacion periodica
6416-JNVRK,0.1042,Low,Mantenimiento - comunicacion periodica
1099-BTKWT,0.1042,Low,Mantenimiento - comunicacion periodica
9798-DRYDS,0.1041,Low,Mantenimiento - comunicacion periodica
7299-GNVPL,0.1041,Low,Mantenimiento - comunicacion periodica
1921-KYSAY,0.1041,Low,Mantenimiento - comunicacion periodica
6386-SZZKH,0.104,Low,Mantenimiento - comunicacion periodica
2330-PQGDQ,0.104,Low,Mantenimiento - comunicacion periodica
7940-UQQUG,0.1039,Low,Mantenimiento - comunicacion periodica
6837-BJYDQ,0.1039,Low,Mantenimiento - comunicacion periodica
3468-DRVQJ,0.1039,Low,Mantenimiento - comunicacion periodica
2522-AHJXR,0.1038,Low,Mantenimiento - comunicacion periodica
8591-NXRCV,0.1037,Low,Mantenimiento - comunicacion periodica
3570-YUEKJ,0.1036,Low,Mantenimiento - comunicacion periodica
6502-KUGLL,0.1035,Low,Mantenimiento - comunicacion periodica
0068-FIGTF,0.1034,Low,Mantenimiento - comunicacion periodica
3786-WOVKF,0.1034,Low,Mantenimiento - comunicacion periodica
3221-CJMSG,0.1033,Low,Mantenimiento - comunicacion periodica
6732-FZUGP,0.103,Low,Mantenimiento - comunicacion periodica
5651-CRHKQ,0.103,Low,Mantenimiento - comunicacion periodica
8671-KKKOS,0.1029,Low,Mantenimiento - comunicacion periodica
0297-RBCSG,0.1029,Low,Mantenimiento - comunicacion periodica
0136-IFMYD,0.1029,Low,Mantenimiento - comunicacion periodica
6968-URWQU,0.1029,Low,Mantenimiento - comunicacion periodica
3635-JBPSG,0.1028,Low,Mantenimiento - comunicacion periodica
8224-UAXBZ,0.1028,Low,Mantenimiento - comunicacion periodica
9987-LUTYD,0.1028,Low,Mantenimiento - comunicacion periodica
4322-RCYMT,0.1028,Low,Mantenimiento - comunicacion periodica
5206-XZZQI,0.1027,Low,Mantenimiento - comunicacion periodica
5985-TBABQ,0.1027,Low,Mantenimiento - comunicacion periodica
2284-VFLKH,0.1026,Low,Mantenimiento - comunicacion periodica
5919-VCZYM,0.1026,Low,Mantenimiento - comunicacion periodica
2798-NYLMZ,0.1024,Low,Mantenimiento - comunicacion periodica
5397-TUPSH,0.1023,Low,Mantenimiento - comunicacion periodica
9025-ZRPVR,0.1022,Low,Mantenimiento - comunicacion periodica
9818-XQCUV,0.1022,Low,Mantenimiento - comunicacion periodica
0820-FNRNX,0.1021,Low,Mantenimiento - comunicacion periodica
5315-CKEQK,0.1021,Low,Mantenimiento - comunicacion periodica
9076-AXYIK,0.102,Low,Mantenimiento - comunicacion periodica
7191-ADRGF,0.102,Low,Mantenimiento - comunicacion periodica
7208-PSIHR,0.102,Low,Mantenimiento - comunicacion periodica
7241-AJHFS,0.102,Low,Mantenimiento - comunicacion periodica
1936-CZAKF,0.1019,Low,Mantenimiento - comunicacion periodica
8992-VONJD,0.1018,Low,Mantenimiento - comunicacion periodica
9553-DLCLU,0.1017,Low,Mantenimiento - comunicacion periodica
0031-PVLZI,0.1017,Low,Mantenimiento - comunicacion periodica
0201-OAMXR,0.1016,Low,Mantenimiento - comunicacion periodica
4367-NUYAO,0.1016,Low,Mantenimiento - comunicacion periodica
3213-VVOLG,0.1016,Low,Mantenimiento - comunicacion periodica
3920-HIHMQ,0.1015,Low,Mantenimiento - comunicacion periodica
8495-LJDFO,0.1015,Low,Mantenimiento - comunicacion periodica
7074-STDCN,0.1014,Low,Mantenimiento - comunicacion periodica
2558-BUOZZ,0.1014,Low,Mantenimiento - comunicacion periodica
9101-NTIXF,0.1013,Low,Mantenimiento - comunicacion periodica
2458-EOMRE,0.1012,Low,Mantenimiento - comunicacion periodica
7683-CBDKJ,0.1011,Low,Mantenimiento - comunicacion periodica
7629-WFGLW,0.1011,Low,Mantenimiento - comunicacion periodica
8910-ICHIU,0.101,Low,Mantenimiento - comunicacion periodica
8980-WQFWL,0.101,Low,Mantenimiento - comunicacion periodica
7426-GSWPO,0.101,Low,Mantenimiento - comunicacion periodica
3419-SNJJD,0.1007,Low,Mantenimiento - comunicacion periodica
0795-GMVQO,0.1006,Low,Mantenimiento - comunicacion periodica
4000-VGMQP,0.1006,Low,Mantenimiento - comunicacion periodica
9314-QDMDW,0.1006,Low,Mantenimiento - comunicacion periodica
2045-BMBTJ,0.1002,Low,Mantenimiento - comunicacion periodica
6797-UCJHZ,0.1002,Low,Mantenimiento - comunicacion periodica
2898-MRKPI,0.1,Low,Mantenimiento - comunicacion periodica
0218-QNVAS,0.0999,Low,Mantenimiento - comunicacion periodica
5954-BDFSG,0.0998,Low,Mantenimiento - comunicacion periodica
6993-YCOBK,0.0998,Low,Mantenimiento - comunicacion periodica
0487-RPVUM,0.0998,Low,Mantenimiento - comunicacion periodica
4580-TMHJU,0.0998,Low,Mantenimiento - comunicacion periodica
1110-KYLGQ,0.0997,Low,Mantenimiento - comunicacion periodica
8109-YUOHE,0.0996,Low,Mantenimiento - comunicacion periodica
3597-YASZG,0.0996,Low,Mantenimiento - comunicacion periodica
4622-YNKIJ,0.0995,Low,Mantenimiento - comunicacion periodica
3354-OADJP,0.0994,Low,Mantenimiento - comunicacion periodica
8623-ULFNQ,0.0994,Low,Mantenimiento - comunicacion periodica
7797-EJMDP,0.0993,Low,Mantenimiento - comunicacion periodica
1179-INLAT,0.0993,Low,Mantenimiento - comunicacion periodica
3156-QLHBO,0.0992,Low,Mantenimiento - comunicacion periodica
2371-KFUOG,0.0991,Low,Mantenimiento - comunicacion periodica
5876-HZVZM,0.0991,Low,Mantenimiento - comunicacion periodica
2805-EDJPQ,0.0989,Low,Mantenimiento - comunicacion periodica
0743-HRVFF,0.0988,Low,Mantenimiento - comunicacion periodica
1131-SUEKT,0.0987,Low,Mantenimiento - comunicacion periodica
1096-ADRUX,0.0987,Low,Mantenimiento - comunicacion periodica
1125-SNVCK,0.0986,Low,Mantenimiento - comunicacion periodica
9174-IHETN,0.0986,Low,Mantenimiento - comunicacion periodica
6408-OTUBZ,0.0986,Low,Mantenimiento - comunicacion periodica
8200-KLNYW,0.0985,Low,Mantenimiento - comunicacion periodica
9774-NRNAU,0.0985,Low,Mantenimiento - comunicacion periodica
8727-XDPUD,0.0984,Low,Mantenimiento - comunicacion periodica
5386-THSLQ,0.0983,Low,Mantenimiento - comunicacion periodica
6266-QHOJZ,0.0982,Low,Mantenimiento - comunicacion periodica
0356-OBMAC,0.0981,Low,Mantenimiento - comunicacion periodica
2361-FJWNO,0.0979,Low,Mantenimiento - comunicacion periodica
1282-IHQAC,0.0977,Low,Mantenimiento - comunicacion periodica
8201-AAXCB,0.0977,Low,Mantenimiento - comunicacion periodica
7502-BNYGS,0.0976,Low,Mantenimiento - comunicacion periodica
3466-BYAVD,0.0974,Low,Mantenimiento - comunicacion periodica
7017-VFULY,0.0972,Low,Mantenimiento - comunicacion periodica
0128-MKWSG,0.0971,Low,Mantenimiento - comunicacion periodica
5678-VFNEQ,0.0971,Low,Mantenimiento - comunicacion periodica
7799-DSEWS,0.0971,Low,Mantenimiento - comunicacion periodica
8467-WYNSR,0.0971,Low,Mantenimiento - comunicacion periodica
0946-FKYTX,0.0971,Low,Mantenimiento - comunicacion periodica
7901-IIDQV,0.097,Low,Mantenimiento - comunicacion periodica
4402-FTBXC,0.097,Low,Mantenimiento - comunicacion periodica
3209-ZPKFI,0.0969,Low,Mantenimiento - comunicacion periodica
6500-JVEGC,0.0969,Low,Mantenimiento - comunicacion periodica
8080-POTJR,0.0969,Low,Mantenimiento - comunicacion periodica
2484-DGXPZ,0.0969,Low,Mantenimiento - comunicacion periodica
5081-NWSUP,0.0968,Low,Mantenimiento - comunicacion periodica
5514-YQENT,0.0966,Low,Mantenimiento - comunicacion periodica
3552-CTCYF,0.0964,Low,Mantenimiento - comunicacion periodica
1094-BKOSX,0.0964,Low,Mantenimiento - comunicacion periodica
6250-CGGUN,0.0963,Low,Mantenimiento - comunicacion periodica
1696-MZVAU,0.0962,Low,Mantenimiento - comunicacion periodica
4043-MKDTV,0.096,Low,Mantenimiento - comunicacion periodica
2651-ZCBXV,0.096,Low,Mantenimiento - comunicacion periodica
5624-RYAMH,0.0959,Low,Mantenimiento - comunicacion periodica
8809-RIHDD,0.0959,Low,Mantenimiento - comunicacion periodica
4526-RMTLL,0.0958,Low,Mantenimiento - comunicacion periodica
4468-KAZHE,0.0957,Low,Mantenimiento - comunicacion periodica
9938-ZREHM,0.0957,Low,Mantenimiento - comunicacion periodica
0725-CXOTM,0.0955,Low,Mantenimiento - comunicacion periodica
4611-ANLQC,0.0955,Low,Mantenimiento - comunicacion periodica
3275-RHRNE,0.0954,Low,Mantenimiento - comunicacion periodica
5199-FPUSP,0.0954,Low,Mantenimiento - comunicacion periodica
2710-WYVXG,0.0953,Low,Mantenimiento - comunicacion periodica
6469-QJKZW,0.0952,Low,Mantenimiento - comunicacion periodica
6937-GCDGQ,0.0951,Low,Mantenimiento - comunicacion periodica
6131-FOYAS,0.095,Low,Mantenimiento - comunicacion periodica
9139-TWBAS,0.095,Low,Mantenimiento - comunicacion periodica
6873-UDNLD,0.0949,Low,Mantenimiento - comunicacion periodica
6727-IOTLZ,0.0949,Low,Mantenimiento - comunicacion periodica
3324-OIRTO,0.0947,Low,Mantenimiento - comunicacion periodica
9107-UKCKY,0.0946,Low,Mantenimiento - comunicacion periodica
2446-ZKVAF,0.0946,Low,Mantenimiento - comunicacion periodica
5286-YHCVC,0.0946,Low,Mantenimiento - comunicacion periodica
5376-PCKNB,0.0945,Low,Mantenimiento - comunicacion periodica
8713-IGZSO,0.0944,Low,Mantenimiento - comunicacion periodica
4418-LZMSV,0.0944,Low,Mantenimiento - comunicacion periodica
1577-HKTFG,0.0942,Low,Mantenimiento - comunicacion periodica
0373-AIVNJ,0.0941,Low,Mantenimiento - comunicacion periodica
8295-FHIVV,0.094,Low,Mantenimiento - comunicacion periodica
4627-MIHJH,0.0939,Low,Mantenimiento - comunicacion periodica
4654-GGUII,0.0939,Low,Mantenimiento - comunicacion periodica
4522-XRWWI,0.0939,Low,Mantenimiento - comunicacion periodica
9060-HJJRW,0.0939,Low,Mantenimiento - comunicacion periodica
0565-JUPYD,0.0938,Low,Mantenimiento - comunicacion periodica
4833-QTJNO,0.0938,Low,Mantenimiento - comunicacion periodica
5760-WRAHC,0.0937,Low,Mantenimiento - comunicacion periodica
3347-YJZZE,0.0937,Low,Mantenimiento - comunicacion periodica
4747-LCAQL,0.0937,Low,Mantenimiento - comunicacion periodica
5173-ZXXXL,0.0936,Low,Mantenimiento - comunicacion periodica
9052-VKDUW,0.0936,Low,Mantenimiento - comunicacion periodica
0076-LVEPS,0.0936,Low,Mantenimiento - comunicacion periodica
9362-MWODR,0.0936,Low,Mantenimiento - comunicacion periodica
5921-NGYRH,0.0935,Low,Mantenimiento - comunicacion periodica
6050-FFXES,0.0935,Low,Mantenimiento - comunicacion periodica
4815-YOSUK,0.0934,Low,Mantenimiento - comunicacion periodica
0960-HUWBM,0.0932,Low,Mantenimiento - comunicacion periodica
5327-CNLUQ,0.0931,Low,Mantenimiento - comunicacion periodica
3186-AJIEK,0.0931,Low,Mantenimiento - comunicacion periodica
2578-JQPHZ,0.0931,Low,Mantenimiento - comunicacion periodica
2834-JKOOW,0.093,Low,Mantenimiento - comunicacion periodica
9933-QRGTX,0.0929,Low,Mantenimiento - comunicacion periodica
9609-BENEA,0.0928,Low,Mantenimiento - comunicacion periodica
2055-SIFSS,0.0928,Low,Mantenimiento - comunicacion periodica
6890-PFRQX,0.0928,Low,Mantenimiento - comunicacion periodica
2988-QRAJY,0.0925,Low,Mantenimiento - comunicacion periodica
1768-HNVGJ,0.0925,Low,Mantenimiento - comunicacion periodica
6368-NWMCE,0.0925,Low,Mantenimiento - comunicacion periodica
3195-TQDZX,0.0924,Low,Mantenimiento - comunicacion periodica
4091-TVOCN,0.0922,Low,Mantenimiento - comunicacion periodica
4115-UMJFQ,0.0922,Low,Mantenimiento - comunicacion periodica
6196-HBOBZ,0.0921,Low,Mantenimiento - comunicacion periodica
3733-UOCWF,0.0921,Low,Mantenimiento - comunicacion periodica
4946-EDSEW,0.0921,Low,Mantenimiento - comunicacion periodica
1755-RMCXH,0.092,Low,Mantenimiento - comunicacion periodica
1866-NXPSP,0.092,Low,Mantenimiento - comunicacion periodica
3192-NQECA,0.0919,Low,Mantenimiento - comunicacion periodica
1334-PDUKM,0.0917,Low,Mantenimiento - comunicacion periodica
4129-LYCOI,0.0917,Low,Mantenimiento - comunicacion periodica
7336-RLLRH,0.0916,Low,Mantenimiento - comunicacion periodica
8034-RYTVV,0.0916,Low,Mantenimiento - comunicacion periodica
1060-ENTOF,0.0915,Low,Mantenimiento - comunicacion periodica
2266-SJNAT,0.0914,Low,Mantenimiento - comunicacion periodica
3648-GZPHF,0.0913,Low,Mantenimiento - comunicacion periodica
0266-CLZKZ,0.0913,Low,Mantenimiento - comunicacion periodica
0396-UKGAI,0.0913,Low,Mantenimiento - comunicacion periodica
3729-OWRVL,0.0912,Low,Mantenimiento - comunicacion periodica
2724-FJDYW,0.0911,Low,Mantenimiento - comunicacion periodica
6840-RESVB,0.091,Low,Mantenimiento - comunicacion periodica
6869-FGJJC,0.091,Low,Mantenimiento - comunicacion periodica
7691-XVTZH,0.0909,Low,Mantenimiento - comunicacion periodica
5448-VWNAM,0.0908,Low,Mantenimiento - comunicacion periodica
0278-YXOOG,0.0908,Low,Mantenimiento - comunicacion periodica
6682-VCIXC,0.0907,Low,Mantenimiento - comunicacion periodica
6941-KXRRV,0.0907,Low,Mantenimiento - comunicacion periodica
6603-QWSPR,0.0905,Low,Mantenimiento - comunicacion periodica
7446-KQISO,0.0905,Low,Mantenimiento - comunicacion periodica
0345-XMMUG,0.0905,Low,Mantenimiento - comunicacion periodica
1134-YWTYF,0.0905,Low,Mantenimiento - comunicacion periodica
9134-WYRVP,0.0904,Low,Mantenimiento - comunicacion periodica
7816-VGHTO,0.0904,Low,Mantenimiento - comunicacion periodica
0716-BQNDX,0.0904,Low,Mantenimiento - comunicacion periodica
6728-DKUCO,0.0903,Low,Mantenimiento - comunicacion periodica
3363-DTIVD,0.0903,Low,Mantenimiento - comunicacion periodica
2773-OVBPK,0.0903,Low,Mantenimiento - comunicacion periodica
2434-EEVDB,0.0903,Low,Mantenimiento - comunicacion periodica
6663-JOCQO,0.0901,Low,Mantenimiento - comunicacion periodica
3301-LSLWQ,0.09,Low,Mantenimiento - comunicacion periodica
5229-DTFYB,0.0899,Low,Mantenimiento - comunicacion periodica
1353-GHZOS,0.0899,Low,Mantenimiento - comunicacion periodica
2307-FYNNL,0.0898,Low,Mantenimiento - comunicacion periodica
5663-QBGIS,0.0897,Low,Mantenimiento - comunicacion periodica
6261-LHRTG,0.0896,Low,Mantenimiento - comunicacion periodica
6586-PSJOX,0.0895,Low,Mantenimiento - comunicacion periodica
0440-QEXBZ,0.0895,Low,Mantenimiento - comunicacion periodica
9959-WOFKT,0.0894,Low,Mantenimiento - comunicacion periodica
4822-LPTYJ,0.0893,Low,Mantenimiento - comunicacion periodica
0756-MPZRL,0.0893,Low,Mantenimiento - comunicacion periodica
6670-MFRPK,0.0893,Low,Mantenimiento - comunicacion periodica
0628-CNQRM,0.0893,Low,Mantenimiento - comunicacion periodica
6563-VNPMN,0.0893,Low,Mantenimiento - comunicacion periodica
7253-UVNDW,0.0893,Low,Mantenimiento - comunicacion periodica
3865-ZYKAD,0.0892,Low,Mantenimiento - comunicacion periodica
5458-CQJTA,0.0891,Low,Mantenimiento - comunicacion periodica
8878-RYUKI,0.0891,Low,Mantenimiento - comunicacion periodica
5307-UVGNB,0.089,Low,Mantenimiento - comunicacion periodica
1666-JZPZT,0.0889,Low,Mantenimiento - comunicacion periodica
6794-HKIAJ,0.0888,Low,Mantenimiento - comunicacion periodica
5730-RIITO,0.0887,Low,Mantenimiento - comunicacion periodica
4508-OEBEY,0.0886,Low,Mantenimiento - comunicacion periodica
4759-PXTAN,0.0885,Low,Mantenimiento - comunicacion periodica
0810-BDHAW,0.0885,Low,Mantenimiento - comunicacion periodica
7663-CUXZB,0.0883,Low,Mantenimiento - comunicacion periodica
3374-TTZTK,0.0882,Low,Mantenimiento - comunicacion periodica
1536-YHDOE,0.0882,Low,Mantenimiento - comunicacion periodica
1346-PJWTK,0.0881,Low,Mantenimiento - comunicacion periodica
7764-BDPEE,0.0879,Low,Mantenimiento - comunicacion periodica
3197-NNYNB,0.0878,Low,Mantenimiento - comunicacion periodica
3282-ZISZV,0.0878,Low,Mantenimiento - comunicacion periodica
1090-PYKCI,0.0878,Low,Mantenimiento - comunicacion periodica
5681-LLOEI,0.0877,Low,Mantenimiento - comunicacion periodica
9143-CANJF,0.0877,Low,Mantenimiento - comunicacion periodica
7951-VRDVK,0.0876,Low,Mantenimiento - comunicacion periodica
6207-WIOLX,0.0875,Low,Mantenimiento - comunicacion periodica
3612-YUNGG,0.0875,Low,Mantenimiento - comunicacion periodica
2474-LCNUE,0.0875,Low,Mantenimiento - comunicacion periodica
7762-URZQH,0.0871,Low,Mantenimiento - comunicacion periodica
5131-PONJI,0.087,Low,Mantenimiento - comunicacion periodica
5671-RQRLP,0.0869,Low,Mantenimiento - comunicacion periodica
9069-LGEUL,0.0868,Low,Mantenimiento - comunicacion periodica
5032-USPKF,0.0868,Low,Mantenimiento - comunicacion periodica
2851-MMUTZ,0.0868,Low,Mantenimiento - comunicacion periodica
2639-UGMAZ,0.0867,Low,Mantenimiento - comunicacion periodica
9931-DCEZH,0.0867,Low,Mantenimiento - comunicacion periodica
4366-CTOUZ,0.0867,Low,Mantenimiento - comunicacion periodica
2716-GFZOR,0.0866,Low,Mantenimiento - comunicacion periodica
5153-LXKDT,0.0866,Low,Mantenimiento - comunicacion periodica
2634-HCZGT,0.0865,Low,Mantenimiento - comunicacion periodica
2746-DIJLO,0.0865,Low,Mantenimiento - comunicacion periodica
4023-RTIQM,0.0864,Low,Mantenimiento - comunicacion periodica
6097-EQISJ,0.0863,Low,Mantenimiento - comunicacion periodica
3450-WXOAT,0.0861,Low,Mantenimiento - comunicacion periodica
6682-QJDGB,0.086,Low,Mantenimiento - comunicacion periodica
3982-XWFZQ,0.0858,Low,Mantenimiento - comunicacion periodica
7021-XSNYE,0.0858,Low,Mantenimiento - comunicacion periodica
0708-SJDIS,0.0857,Low,Mantenimiento - comunicacion periodica
8734-FNWVH,0.0857,Low,Mantenimiento - comunicacion periodica
5120-ZBLAI,0.0856,Low,Mantenimiento - comunicacion periodica
6990-YNRIO,0.0853,Low,Mantenimiento - comunicacion periodica
3099-OONVS,0.0853,Low,Mantenimiento - comunicacion periodica
6979-TNDEU,0.0853,Low,Mantenimiento - comunicacion periodica
8996-ZROXE,0.0852,Low,Mantenimiento - comunicacion periodica
2419-FSORS,0.0852,Low,Mantenimiento - comunicacion periodica
6112-KTHFQ,0.0851,Low,Mantenimiento - comunicacion periodica
2925-MXLSX,0.0851,Low,Mantenimiento - comunicacion periodica
6229-UOLQL,0.085,Low,Mantenimiento - comunicacion periodica
8992-OBVDG,0.085,Low,Mantenimiento - comunicacion periodica
9938-TKDGL,0.0849,Low,Mantenimiento - comunicacion periodica
0687-ZVTHB,0.0848,Low,Mantenimiento - comunicacion periodica
2792-VPPET,0.0848,Low,Mantenimiento - comunicacion periodica
5110-CHOPY,0.0848,Low,Mantenimiento - comunicacion periodica
8495-PRWFH,0.0848,Low,Mantenimiento - comunicacion periodica
7519-JTWQH,0.0847,Low,Mantenimiento - comunicacion periodica
5887-IKKYO,0.0846,Low,Mantenimiento - comunicacion periodica
8707-HOEDG,0.0846,Low,Mantenimiento - comunicacion periodica
5271-YNWVR,0.0846,Low,Mantenimiento - comunicacion periodica
7521-YXVZY,0.0845,Low,Mantenimiento - comunicacion periodica
3639-XJHKQ,0.0844,Low,Mantenimiento - comunicacion periodica
3413-CSSTH,0.0843,Low,Mantenimiento - comunicacion periodica
5740-YHGTW,0.0843,Low,Mantenimiento - comunicacion periodica
7746-QYVCO,0.0843,Low,Mantenimiento - comunicacion periodica
5693-PIPCS,0.0842,Low,Mantenimiento - comunicacion periodica
6734-CKRSM,0.0842,Low,Mantenimiento - comunicacion periodica
6614-VBEGU,0.0841,Low,Mantenimiento - comunicacion periodica
4895-TMWIR,0.084,Low,Mantenimiento - comunicacion periodica
2292-XQWSV,0.084,Low,Mantenimiento - comunicacion periodica
6394-HHHZM,0.084,Low,Mantenimiento - comunicacion periodica
4785-QRJHC,0.084,Low,Mantenimiento - comunicacion periodica
9754-CLVZW,0.0839,Low,Mantenimiento - comunicacion periodica
2323-ARSVR,0.0838,Low,Mantenimiento - comunicacion periodica
8608-OZTLB,0.0837,Low,Mantenimiento - comunicacion periodica
6616-AALSR,0.0837,Low,Mantenimiento - comunicacion periodica
2877-VDUER,0.0837,Low,Mantenimiento - comunicacion periodica
7088-FBAWU,0.0837,Low,Mantenimiento - comunicacion periodica
2294-SALNE,0.0836,Low,Mantenimiento - comunicacion periodica
9357-UJRUN,0.0836,Low,Mantenimiento - comunicacion periodica
3096-WPXBT,0.0836,Low,Mantenimiento - comunicacion periodica
9342-VNIMQ,0.0836,Low,Mantenimiento - comunicacion periodica
8879-ZKJOF,0.0835,Low,Mantenimiento - comunicacion periodica
4423-JWZJN,0.0833,Low,Mantenimiento - comunicacion periodica
1383-EZRWL,0.0833,Low,Mantenimiento - comunicacion periodica
4385-ZKVNW,0.0832,Low,Mantenimiento - comunicacion periodica
5702-SKUOB,0.0832,Low,Mantenimiento - comunicacion periodica
3160-TYXLT,0.083,Low,Mantenimiento - comunicacion periodica
6114-TCFID,0.083,Low,Mantenimiento - comunicacion periodica
2410-CIYFZ,0.083,Low,Mantenimiento - comunicacion periodica
9518-IMLHK,0.0829,Low,Mantenimiento - comunicacion periodica
