customer_id,churn_score,risk_tier,monthly_potential_eur,upsell_priority,anomaly_score,is_anomaly,churn_norm,potential_norm,anomaly_norm,commercial_priority_score,commercial_segment,recommended_action,priority_tier
5125-CNDSP,0.0353,Low,32.06,High,0.3585,0,0.01947198662047545,0.61300194,0.3585,0.2653,Grow_Upsell,Campana de upsell / cross-sell,Low
7486-KSRVI,0.3427,Medium,5.7,Medium,0.1962,0,0.3866921514753315,0.108986616,0.1962,0.2653,Maintain,Mantenimiento - comunicacion periodica,Low
7605-BDWDC,0.0414,Low,33.49,High,0.2975,0,0.026759049098076696,0.6403442,0.2975,0.265,Grow_Upsell,Campana de upsell / cross-sell,Low
7078-NVFAM,0.1175,Low,22.53,High,0.3849,0,0.11766814000716759,0.43078396,0.3849,0.265,Grow_Upsell,Campana de upsell / cross-sell,Low
8292-FRFZQ,0.0394,Low,30.46,High,0.39,0,0.024369848285748417,0.58240914,0.39,0.2649,Grow_Upsell,Campana de upsell / cross-sell,Low
1482-OXZSY,0.3957,Medium,0.0,Low,0.1986,0,0.4500059730020308,0.0,0.1986,0.2647,Maintain,Mantenimiento - comunicacion periodica,Low
2242-MFOTG,0.1396,Low,25.34,High,0.2366,0,0.14406880898339505,0.48451245,0.2366,0.2647,Grow_Upsell,Campana de upsell / cross-sell,Low
9835-ZIITK,0.2872,Low,0.0,Low,0.5227,0,0.3203918289332218,0.0,0.5227,0.2647,Maintain,Mantenimiento - comunicacion periodica,Low
2877-VDUER,0.0837,Low,31.02,High,0.2403,0,0.07729064627881974,0.59311664,0.2403,0.2646,Grow_Upsell,Campana de upsell / cross-sell,Low
1862-SKORY,0.1729,Low,19.2,Medium,0.3122,0,0.18384900250866087,0.36711285,0.3122,0.2645,Maintain,Mantenimiento - comunicacion periodica,Low
3030-YZADT,0.2177,Low,13.43,Medium,0.3436,0,0.23736710070481426,0.25678778,0.3436,0.2644,Maintain,Mantenimiento - comunicacion periodica,Low
0701-RFGFI,0.3501,Medium,0.82,Low,0.3096,0,0.3955321944809462,0.015678776,0.3096,0.2644,Maintain,Mantenimiento - comunicacion periodica,Low
3506-LCJDC,0.4051,Medium,0.51,Low,0.1528,0,0.46123521681997376,0.009751434,0.1528,0.2641,Maintain,Mantenimiento - comunicacion periodica,Low
2530-ENDWQ,0.1466,Low,17.38,Medium,0.4408,0,0.15243101182654406,0.33231357,0.4408,0.2641,Maintain,Mantenimiento - comunicacion periodica,Low
1784-EZDKJ,0.3857,Medium,0.25,Low,0.2176,0,0.43805996894038945,0.0047801146,0.2176,0.264,Maintain,Mantenimiento - comunicacion periodica,Low
1100-DDVRV,0.3228,Medium,8.76,Medium,0.1614,0,0.3629196033926651,0.16749522,0.1614,0.264,Maintain,Mantenimiento - comunicacion periodica,Low
6199-IWKGC,0.3017,Low,5.39,Medium,0.321,0,0.33771353482260186,0.10305927,0.321,0.264,Maintain,Mantenimiento - comunicacion periodica,Low
4039-PIMHX,0.0614,Low,31.22,High,0.2975,0,0.050651057221359465,0.5969407,0.2975,0.2639,Grow_Upsell,Campana de upsell / cross-sell,Low
5656-MJEFC,0.0363,Low,33.03,High,0.3198,0,0.02066658702663959,0.63154876,0.3198,0.2638,Grow_Upsell,Campana de upsell / cross-sell,Low
0107-WESLM,0.4002,Medium,0.58,Low,0.1636,0,0.45538167482976943,0.011089866,0.1636,0.2637,Maintain,Mantenimiento - comunicacion periodica,Low
1899-VXWXM,0.4025,Medium,0.29,Low,0.1642,0,0.458129255763947,0.005544933,0.1642,0.2636,Maintain,Mantenimiento - comunicacion periodica,Low
2604-XVDAM,0.2139,Low,14.07,Medium,0.3317,0,0.23282761916139055,0.26902485,0.3317,0.2635,Maintain,Mantenimiento - comunicacion periodica,Low
8455-HIRAQ,0.2193,Low,13.8,Medium,0.3229,0,0.23927846135467687,0.26386234,0.3229,0.2634,Maintain,Mantenimiento - comunicacion periodica,Low
5046-NUHWD,0.2167,Low,13.8,Medium,0.331,0,0.23617250029865014,0.26386234,0.331,0.2634,Maintain,Mantenimiento - comunicacion periodica,Low
2606-PKWJB,0.051,Low,31.46,High,0.3185,0,0.03822721299725242,0.6015296,0.3185,0.2633,Grow_Upsell,Campana de upsell / cross-sell,Low
8058-DMYRU,0.3246,Medium,5.35,Medium,0.2497,0,0.3650698841237606,0.10229445,0.2497,0.2632,Maintain,Mantenimiento - comunicacion periodica,Low
2320-JRSDE,0.4019,Medium,0.57,Low,0.1563,0,0.45741249552024843,0.010898662,0.1563,0.2632,Maintain,Mantenimiento - comunicacion periodica,Low
5386-THSLQ,0.0983,Low,26.57,High,0.317,0,0.09473181220881616,0.5080306,0.317,0.2632,Grow_Upsell,Campana de upsell / cross-sell,Low
3545-CNWRG,0.401,Medium,0.13,Low,0.1712,0,0.4563373551547008,0.0024856597,0.1712,0.2632,Maintain,Mantenimiento - comunicacion periodica,Low
3307-TLCUD,0.1515,Low,23.92,High,0.2335,0,0.1582845538167483,0.45736137,0.2335,0.2631,Grow_Upsell,Campana de upsell / cross-sell,Low
3331-HQDTW,0.2996,Low,0.0,Low,0.4777,0,0.33520487396965715,0.0,0.4777,0.2631,Maintain,Mantenimiento - comunicacion periodica,Low
0406-BPDVR,0.33,Medium,4.45,Low,0.2589,0,0.37152072631704697,0.08508604,0.2589,0.2631,Maintain,Mantenimiento - comunicacion periodica,Low
4488-KQFDT,0.3719,Medium,1.73,Low,0.2121,0,0.4215744833353243,0.033078395,0.2121,0.2631,Maintain,Mantenimiento - comunicacion periodica,Low
7674-YTAFD,0.1804,Low,25.61,High,0.0985,0,0.19280850555489193,0.489675,0.0985,0.263,Grow_Upsell,Campana de upsell / cross-sell,Low
3196-NVXLZ,0.2788,Low,11.15,Medium,0.2194,0,0.3103571855214431,0.21319312,0.2194,0.263,Maintain,Mantenimiento - comunicacion periodica,Low
6728-WYQBC,0.3904,Medium,0.01,Low,0.2052,0,0.4436745908493609,0.00019120458,0.2052,0.2629,Maintain,Mantenimiento - comunicacion periodica,Low
5439-WIKXB,0.4122,Medium,1.45,Low,0.098,0,0.4697168797037391,0.027724667,0.098,0.2628,Maintain,Mantenimiento - comunicacion periodica,Low
0178-SZBHO,0.308,Low,7.31,Medium,0.2406,0,0.3452395173814359,0.13977055,0.2406,0.2627,Maintain,Mantenimiento - comunicacion periodica,Low
9885-MFVSU,0.0295,Low,36.4,High,0.2375,0,0.01254330426472345,0.6959847,0.2375,0.2626,Grow_Upsell,Campana de upsell / cross-sell,Low
2208-NQBCT,0.2957,Low,13.67,Medium,0.0944,0,0.330545932385617,0.26137668,0.0944,0.2626,Maintain,Mantenimiento - comunicacion periodica,Low
3863-IUBJR,0.2124,Low,18.88,Medium,0.1941,0,0.23103571855214433,0.36099425,0.1941,0.2626,Maintain,Mantenimiento - comunicacion periodica,Low
8740-XLHDR,0.1817,Low,14.79,Medium,0.4013,0,0.1943614860829053,0.28279158,0.4013,0.2623,Maintain,Mantenimiento - comunicacion periodica,Low
9904-EHEVJ,0.3749,Medium,4.26,Low,0.126,0,0.42515828455381677,0.08145316,0.126,0.2622,Maintain,Mantenimiento - comunicacion periodica,Low
8208-EUMTE,0.052,Low,27.74,High,0.4166,0,0.039421813403416564,0.5304015,0.4166,0.2622,Grow_Upsell,Campana de upsell / cross-sell,Low
4446-BZKHU,0.3521,Medium,0.0,Low,0.3152,0,0.3979213952932744,0.0,0.3152,0.262,Maintain,Mantenimiento - comunicacion periodica,Low
6967-PEJLL,0.0482,Low,32.31,High,0.2961,0,0.034882331859992836,0.61778206,0.2961,0.262,Grow_Upsell,Campana de upsell / cross-sell,Low
2828-SLQPF,0.2217,Low,13.16,Medium,0.326,0,0.24214550232947082,0.25162524,0.326,0.2618,Maintain,Mantenimiento - comunicacion periodica,Low
1754-GKYPY,0.3807,Medium,5.31,Medium,0.0758,0,0.4320869669095687,0.101529635,0.0758,0.2617,Maintain,Mantenimiento - comunicacion periodica,Low
1209-VFFOC,0.0211,Low,27.29,High,0.5188,0,0.0025086608529446917,0.52179736,0.5188,0.2616,Grow_Upsell,Campana de upsell / cross-sell,Low
0682-USIXD,0.3508,Medium,9.32,Medium,0.0498,0,0.396368414765261,0.17820267,0.0498,0.2616,Maintain,Mantenimiento - comunicacion periodica,Low
0082-OQIQY,0.35,Medium,1.42,Low,0.2772,0,0.3954127344403297,0.027151052,0.2772,0.2613,Maintain,Mantenimiento - comunicacion periodica,Low
2773-MADBQ,0.0377,Low,30.39,High,0.379,0,0.02233902759526938,0.5810707,0.379,0.2613,Grow_Upsell,Campana de upsell / cross-sell,Low
7291-CDTMJ,0.3924,Medium,0.79,Low,0.168,0,0.4460637916616892,0.015105163,0.168,0.2612,Maintain,Mantenimiento - comunicacion periodica,Low
0913-XWSCN,0.1962,Low,9.92,Medium,0.4914,0,0.2116831919722853,0.18967496,0.4914,0.261,Maintain,Mantenimiento - comunicacion periodica,Low
2014-MKGMH,0.357,Medium,4.62,Low,0.1624,0,0.4037749372834787,0.08833652,0.1624,0.2609,Maintain,Mantenimiento - comunicacion periodica,Low
9443-JUBUO,0.0296,Low,17.95,Medium,0.7577,1,0.012662764305339866,0.34321225,0.7577,0.2608,Investigate_Billing,Revision de facturacion / condiciones especiales,Low
0739-UUAJR,0.0365,Low,29.26,High,0.412,0,0.020905507107872416,0.55946463,0.412,0.2607,Grow_Upsell,Campana de upsell / cross-sell,Low
7346-MEDWM,0.2607,Low,11.66,Medium,0.247,0,0.2887349181698722,0.22294456,0.247,0.2607,Maintain,Mantenimiento - comunicacion periodica,Low
6281-FKEWS,0.143,Low,21.04,High,0.3298,0,0.14813045036435313,0.4022945,0.3298,0.2607,Grow_Upsell,Campana de upsell / cross-sell,Low
2946-KIQSP,0.137,Low,24.32,High,0.2535,0,0.14096284792736832,0.46500957,0.2535,0.2607,Grow_Upsell,Campana de upsell / cross-sell,Low
6313-GIDIT,0.3195,Low,3.61,Low,0.3021,0,0.3589774220523235,0.06902485,0.3021,0.2606,Maintain,Mantenimiento - comunicacion periodica,Low
5482-VXSXJ,0.3582,Medium,2.31,Low,0.2237,0,0.40520845777087566,0.04416826,0.2237,0.2606,Maintain,Mantenimiento - comunicacion periodica,Low
6038-GCYEC,0.3073,Low,3.88,Low,0.3309,0,0.34440329709712103,0.07418738,0.3309,0.2606,Maintain,Mantenimiento - comunicacion periodica,Low
3446-QDSZF,0.3858,Medium,2.97,Low,0.1221,0,0.4381794289810058,0.056787763,0.1221,0.2605,Maintain,Mantenimiento - comunicacion periodica,Low
2153-MREFK,0.3169,Low,6.47,Medium,0.227,0,0.35587146099629674,0.123709366,0.227,0.2604,Maintain,Mantenimiento - comunicacion periodica,Low
5982-FPVQN,0.4267,Medium,0.4,Low,0.0725,0,0.48703858559311913,0.007648184,0.0725,0.2603,Maintain,Mantenimiento - comunicacion periodica,Low
3255-GRXMG,0.1758,Low,12.74,Medium,0.4676,0,0.1873133436865369,0.24359465,0.4676,0.2603,Maintain,Mantenimiento - comunicacion periodica,Low
3014-WJKSM,0.171,Low,20.14,High,0.2692,0,0.18157926173694902,0.38508603,0.2692,0.2602,Grow_Upsell,Campana de upsell / cross-sell,Low
8205-MQUGY,0.3366,Medium,9.24,Medium,0.0877,0,0.3794050889977303,0.17667304,0.0877,0.2602,Maintain,Mantenimiento - comunicacion periodica,Low
9576-SYUHJ,0.3637,Medium,4.15,Low,0.1521,0,0.4117787600047784,0.079349905,0.1521,0.2601,Maintain,Mantenimiento - comunicacion periodica,Low
6505-OZNPG,0.0661,Low,20.07,High,0.5841,0,0.05626567913033091,0.3837476,0.5841,0.2601,Grow_Upsell,Campana de upsell / cross-sell,Low
8824-RWFXJ,0.2962,Low,2.71,Low,0.395,0,0.3311432325886991,0.051816445,0.395,0.2601,Maintain,Mantenimiento - comunicacion periodica,Low
9971-ZWPBF,0.3328,Medium,0.0,Low,0.363,0,0.3748656074543065,0.0,0.363,0.26,Maintain,Mantenimiento - comunicacion periodica,Low
6954-OOYZZ,0.2027,Low,13.71,Medium,0.3579,0,0.21944809461235218,0.2621415,0.3579,0.2599,Maintain,Mantenimiento - comunicacion periodica,Low
7244-QWYHG,0.0811,Low,28.23,High,0.3037,0,0.07418468522279298,0.53977054,0.3037,0.2598,Grow_Upsell,Campana de upsell / cross-sell,Low
8785-CJSHH,0.3967,Medium,0.3,Low,0.1619,0,0.45120057340819497,0.005736138,0.1619,0.2597,Maintain,Mantenimiento - comunicacion periodica,Low
7279-BUYWN,0.3079,Low,0.0,Low,0.4357,0,0.3451200573408195,0.0,0.4357,0.2597,Maintain,Mantenimiento - comunicacion periodica,Low
9102-OXKFY,0.0496,Low,28.62,High,0.3858,0,0.03655477242862262,0.54722756,0.3858,0.2596,Grow_Upsell,Campana de upsell / cross-sell,Low
3717-OFRTN,0.3905,Medium,0.71,Low,0.1681,0,0.4437940508899773,0.013575526,0.1681,0.2596,Maintain,Mantenimiento - comunicacion periodica,Low
6141-OOXUQ,0.3893,Medium,0.79,Low,0.168,0,0.44236053040258033,0.015105163,0.168,0.2593,Maintain,Mantenimiento - comunicacion periodica,Low
3785-NRHYR,0.3893,Medium,0.79,Low,0.168,0,0.44236053040258033,0.015105163,0.168,0.2593,Maintain,Mantenimiento - comunicacion periodica,Low
7824-PANSQ,0.1339,Low,14.94,Medium,0.5251,0,0.13725958666825946,0.28565964,0.5251,0.2593,Maintain,Mantenimiento - comunicacion periodica,Low
4825-XJGDM,0.0388,Low,28.26,High,0.4261,0,0.02365308804204994,0.5403442,0.4261,0.2591,Grow_Upsell,Campana de upsell / cross-sell,Low
7325-ENZFI,0.0399,Low,31.42,High,0.3314,0,0.024967148488830485,0.6007648,0.3314,0.259,Grow_Upsell,Campana de upsell / cross-sell,Low
7639-SUPCW,0.3282,Medium,9.53,Medium,0.0979,0,0.3693704455859515,0.18221797,0.0979,0.2589,Maintain,Mantenimiento - comunicacion periodica,Low
4184-VODJZ,0.2158,Low,14.51,Medium,0.2901,0,0.2350973599331024,0.27743787,0.2901,0.2588,Maintain,Mantenimiento - comunicacion periodica,Low
3886-CERTZ,0.2299,Low,0.05,Low,0.6622,1,0.25194122566001675,0.000956023,0.6622,0.2587,Investigate_Billing,Revision de facturacion / condiciones especiales,Low
3640-JQGJG,0.2034,Low,13.53,Medium,0.3544,0,0.22028431489666708,0.2586998,0.3544,0.2586,Maintain,Mantenimiento - comunicacion periodica,Low
6598-KELSS,0.0641,Low,28.45,High,0.3425,0,0.05387647831800263,0.5439771,0.3425,0.2586,Grow_Upsell,Campana de upsell / cross-sell,Low
7009-LGECI,0.2593,Low,7.67,Medium,0.3547,0,0.28706247760124237,0.14665392,0.3547,0.2585,Maintain,Mantenimiento - comunicacion periodica,Low
7422-WNBTY,0.4129,Medium,2.1,Low,0.0549,0,0.470553099988054,0.040152963,0.0549,0.2583,Maintain,Mantenimiento - comunicacion periodica,Low
8963-JLGJT,0.2682,Low,2.54,Low,0.4741,0,0.29769442121610323,0.048565965,0.4741,0.2582,Maintain,Mantenimiento - comunicacion periodica,Low
2212-LYASK,0.1398,Low,26.59,High,0.1669,0,0.14430772906462788,0.508413,0.1669,0.2581,Grow_Upsell,Campana de upsell / cross-sell,Low
5049-GLYVG,0.3887,Medium,0.07,Low,0.1829,0,0.44164377015888184,0.0013384322,0.1829,0.2578,Maintain,Mantenimiento - comunicacion periodica,Low
3976-NLDEZ,0.3887,Medium,0.07,Low,0.1829,0,0.44164377015888184,0.0013384322,0.1829,0.2578,Maintain,Mantenimiento - comunicacion periodica,Low
4183-MYFRB,0.3756,Medium,5.43,Medium,0.0684,0,0.4259945048381316,0.10382409,0.0684,0.2578,Maintain,Mantenimiento - comunicacion periodica,Low
1324-NLTJE,0.3406,Medium,3.8,Low,0.219,0,0.3841834906223868,0.07265774,0.219,0.2577,Maintain,Mantenimiento - comunicacion periodica,Low
4868-AADLV,0.1989,Low,0.0,Low,0.7506,1,0.21490861306892847,0.0,0.7506,0.2576,Investigate_Billing,Revision de facturacion / condiciones especiales,Low
9139-TWBAS,0.095,Low,24.44,High,0.3589,0,0.0907896308684745,0.46730402,0.3589,0.2574,Grow_Upsell,Campana de upsell / cross-sell,Low
5906-CVLHP,0.1529,Low,18.5,Medium,0.3548,0,0.1599569943853781,0.3537285,0.3548,0.2571,Maintain,Mantenimiento - comunicacion periodica,Low
2533-QVMSK,0.2151,Low,16.9,Medium,0.2149,0,0.23426113964878753,0.32313576,0.2149,0.2571,Maintain,Mantenimiento - comunicacion periodica,Low
6773-LQTVT,0.1702,Low,22.31,High,0.1936,0,0.1806235814120177,0.42657742,0.1936,0.257,Grow_Upsell,Campana de upsell / cross-sell,Low
2869-ADAWR,0.3401,Medium,5.97,Medium,0.155,0,0.38358619041930475,0.11414914,0.155,0.257,Maintain,Mantenimiento - comunicacion periodica,Low
4361-BKAXE,0.2349,Low,0.0,Low,0.6399,1,0.25791422769083744,0.0,0.6399,0.2569,Investigate_Billing,Revision de facturacion / condiciones especiales,Low
6211-WHMYA,0.1672,Low,15.59,Medium,0.3945,0,0.1770397801935253,0.29808795,0.3945,0.2568,Maintain,Mantenimiento - comunicacion periodica,Low
5868-YTYKS,0.3949,Medium,0.21,Low,0.1549,0,0.4490502926770995,0.004015296,0.1549,0.2567,Maintain,Mantenimiento - comunicacion periodica,Low
5583-EJXRD,0.0367,Low,29.27,High,0.3908,0,0.02114442718910525,0.55965585,0.3908,0.2566,Grow_Upsell,Campana de upsell / cross-sell,Low
2834-JKOOW,0.093,Low,26.22,High,0.3095,0,0.08840043005614621,0.5013384,0.3095,0.2565,Grow_Upsell,Campana de upsell / cross-sell,Low
5730-RIITO,0.0887,Low,23.61,High,0.3968,0,0.08326364830964043,0.45143405,0.3968,0.2564,Grow_Upsell,Campana de upsell / cross-sell,Low
2786-GCDPI,0.3946,Medium,0.0,Low,0.1588,0,0.44869191255525026,0.0,0.1588,0.2561,Maintain,Mantenimiento - comunicacion periodica,Low
7682-AZNDK,0.3724,Medium,5.49,Medium,0.0673,0,0.4221717835384064,0.10497132,0.0673,0.256,Maintain,Mantenimiento - comunicacion periodica,Low
8812-ZRHFP,0.222,Low,19.13,Medium,0.1248,0,0.24250388245132007,0.36577436,0.1248,0.2559,Maintain,Mantenimiento - comunicacion periodica,Low
5016-IBERQ,0.3167,Low,11.21,Medium,0.0684,0,0.3556325409150639,0.21434034,0.0684,0.2558,Maintain,Mantenimiento - comunicacion periodica,Low
4026-SKKHW,0.2479,Low,8.2,Medium,0.3603,0,0.27344403297097125,0.15678777,0.3603,0.2558,Maintain,Mantenimiento - comunicacion periodica,Low
9375-MHRRS,0.3266,Medium,8.47,Medium,0.1164,0,0.36745908493608886,0.16195029,0.1164,0.2556,Maintain,Mantenimiento - comunicacion periodica,Low
3003-CMDUU,0.426,Medium,0.56,Low,0.0451,0,0.4862023653088042,0.010707458,0.0451,0.2553,Maintain,Mantenimiento - comunicacion periodica,Low
5647-FXOTP,0.379,Medium,0.0,Low,0.2005,0,0.4300561462190897,0.0,0.2005,0.2551,Maintain,Mantenimiento - comunicacion periodica,Low
5949-EBSQK,0.3831,Medium,0.46,Low,0.1747,0,0.43495400788436267,0.008795411,0.1747,0.2551,Maintain,Mantenimiento - comunicacion periodica,Low
5173-WXOQV,0.2452,Low,0.11,Low,0.5963,0,0.27021861187432805,0.0021032505,0.5963,0.255,Maintain,Mantenimiento - comunicacion periodica,Low
0356-ERHVT,0.2122,Low,12.79,Medium,0.3313,0,0.2307967984709115,0.24455068,0.3313,0.255,Maintain,Mantenimiento - comunicacion periodica,Low
6599-RCLCJ,0.3501,Medium,0.0,Low,0.2855,0,0.3955321944809462,0.0,0.2855,0.2549,Maintain,Mantenimiento - comunicacion periodica,Low
7691-XVTZH,0.0909,Low,21.26,High,0.4494,0,0.08589176920320152,0.40650097,0.4494,0.2548,Grow_Upsell,Campana de upsell / cross-sell,Low
1228-FZFRV,0.3763,Medium,0.0,Low,0.2064,0,0.4268307251224466,0.0,0.2064,0.2547,Maintain,Mantenimiento - comunicacion periodica,Low
0611-DFXKO,0.3459,Medium,6.76,Medium,0.1028,0,0.39051487277505675,0.12925431,0.1028,0.2546,Maintain,Mantenimiento - comunicacion periodica,Low
2675-OTVVJ,0.3572,Medium,5.94,Medium,0.0926,0,0.4040138573647115,0.113575526,0.0926,0.2546,Maintain,Mantenimiento - comunicacion periodica,Low
4611-ANLQC,0.0955,Low,20.65,High,0.4518,0,0.09138693107155657,0.39483747,0.4518,0.2545,Grow_Upsell,Campana de upsell / cross-sell,Low
6481-ESCNL,0.3984,Medium,0.0,Low,0.139,0,0.45323139409867397,0.0,0.139,0.2544,Maintain,Mantenimiento - comunicacion periodica,Low
5921-NGYRH,0.0935,Low,21.69,High,0.426,0,0.08899773025922829,0.41472277,0.426,0.2541,Grow_Upsell,Campana de upsell / cross-sell,Low
7789-HKSBS,0.2954,Low,0.62,Low,0.4266,0,0.3301875522637678,0.011854685,0.4266,0.254,Maintain,Mantenimiento - comunicacion periodica,Low
2133-TSRRM,0.2962,Low,0.06,Low,0.4393,0,0.3311432325886991,0.0011472275,0.4393,0.2538,Maintain,Mantenimiento - comunicacion periodica,Low
1139-WUOAH,0.0507,Low,29.82,High,0.3188,0,0.037868832875403186,0.5701721,0.3188,0.2537,Grow_Upsell,Campana de upsell / cross-sell,Low
2359-QWQUL,0.3333,Medium,1.1,Low,0.2982,0,0.3754629076573886,0.021032505,0.2982,0.2537,Maintain,Mantenimiento - comunicacion periodica,Low
4720-VSTSI,0.2353,Low,10.69,Medium,0.3159,0,0.2583920678533031,0.2043977,0.3159,0.2537,Maintain,Mantenimiento - comunicacion periodica,Low
5149-TGWDZ,0.3195,Low,1.09,Low,0.3392,0,0.3589774220523235,0.0208413,0.3392,0.2536,Maintain,Mantenimiento - comunicacion periodica,Low
1550-LOAHA,0.2602,Low,11.04,Medium,0.2311,0,0.2881376179667901,0.21108986,0.2311,0.2536,Maintain,Mantenimiento - comunicacion periodica,Low
9962-BFPDU,0.3874,Medium,0.42,Low,0.155,0,0.4400907896308685,0.008030592,0.155,0.2535,Maintain,Mantenimiento - comunicacion periodica,Low
6173-ITPWD,0.2191,Low,11.44,Medium,0.342,0,0.23903954127344404,0.21873805,0.342,0.2535,Maintain,Mantenimiento - comunicacion periodica,Low
2908-ZTPNF,0.1368,Low,23.2,High,0.2497,0,0.14072392784613547,0.44359466,0.2497,0.2534,Grow_Upsell,Campana de upsell / cross-sell,Low
8818-DOPVL,0.3819,Medium,0.11,Low,0.1802,0,0.43352048739696575,0.0021032505,0.1802,0.2534,Maintain,Mantenimiento - comunicacion periodica,Low
6522-OIQSX,0.0653,Low,27.18,High,0.3492,0,0.055309998805399586,0.5196941,0.3492,0.2534,Grow_Upsell,Campana de upsell / cross-sell,Low
8182-PNAGI,0.3393,Medium,8.18,Medium,0.0755,0,0.38263051009437343,0.15640536,0.0755,0.2533,Maintain,Mantenimiento - comunicacion periodica,Low
4800-CZMPC,0.3566,Medium,1.97,Low,0.2003,0,0.40329709712101297,0.037667304,0.2003,0.253,Maintain,Mantenimiento - comunicacion periodica,Low
5630-IXDXV,0.3398,Medium,0.0,Low,0.3059,0,0.3832278102974555,0.0,0.3059,0.2528,Maintain,Mantenimiento - comunicacion periodica,Low
4634-JLRJT,0.3855,Medium,0.14,Low,0.164,0,0.4378210488591566,0.0026768644,0.164,0.2525,Maintain,Mantenimiento - comunicacion periodica,Low
4647-XXZAM,0.2077,Low,13.05,Medium,0.3247,0,0.2254210966431729,0.249522,0.3247,0.2525,Maintain,Mantenimiento - comunicacion periodica,Low
1791-PQHBB,0.3016,Low,0.29,Low,0.4097,0,0.3375940747819854,0.005544933,0.4097,0.2524,Maintain,Mantenimiento - comunicacion periodica,Low
4692-NNQRU,0.1347,Low,26.2,High,0.1645,0,0.13821526699319076,0.50095606,0.1645,0.2523,Grow_Upsell,Campana de upsell / cross-sell,Low
7483-IQWIB,0.3909,Medium,2.17,Low,0.0884,0,0.44427189105244297,0.041491397,0.0884,0.2523,Maintain,Mantenimiento - comunicacion periodica,Low
6421-SZVEM,0.2102,Low,22.12,High,0.0559,0,0.22840759765858323,0.42294458,0.0559,0.2523,Grow_Upsell,Campana de upsell / cross-sell,Low
7722-VJRQD,0.0257,Low,22.41,High,0.5982,0,0.008003822721299727,0.42848948,0.5982,0.2522,Grow_Upsell,Campana de upsell / cross-sell,Low
4608-LCIMN,0.201,Low,13.78,Medium,0.3215,0,0.21741727392187318,0.26347992,0.3215,0.2521,Maintain,Mantenimiento - comunicacion periodica,Low
1448-CYWKC,0.3444,Medium,0.4,Low,0.2772,0,0.38872297216581053,0.007648184,0.2772,0.2521,Maintain,Mantenimiento - comunicacion periodica,Low
7629-WIXZF,0.2339,Low,12.55,Medium,0.2581,0,0.2567196272846733,0.23996177,0.2581,0.252,Maintain,Mantenimiento - comunicacion periodica,Low
6741-EGCBI,0.2955,Low,4.87,Low,0.2939,0,0.33030701230438414,0.09311663,0.2939,0.2519,Maintain,Mantenimiento - comunicacion periodica,Low
5572-ZDXHY,0.3161,Low,11.0,Medium,0.0568,0,0.3549157806713654,0.21032505,0.0568,0.2519,Maintain,Mantenimiento - comunicacion periodica,Low
4745-LSPLO,0.3812,Medium,0.1,Low,0.1751,0,0.4326842671126508,0.001912046,0.1751,0.2519,Maintain,Mantenimiento - comunicacion periodica,Low
4647-MUZON,0.4048,Medium,0.24,Low,0.0998,0,0.46087683669812446,0.00458891,0.0998,0.2518,Maintain,Mantenimiento - comunicacion periodica,Low
1785-BPHTP,0.2744,Low,9.81,Medium,0.2151,0,0.30510094373432084,0.18757172,0.2151,0.2518,Maintain,Mantenimiento - comunicacion periodica,Low
